route_id,edge_id,DELTA
105,72,0
105,73,0
106,1,0
106,2,0
106,3,0
106,4,0
106,5,0
106,6,0
106,7,0
106,8,0
106,9,0
106,10,0
106,11,0
106,12,0
106,13,1
106,14,0
106,15,0
106,16,0
106,17,0
106,18,0
106,19,0
106,20,0
106,21,1
106,22,0
106,23,0
106,24,0
106,25,0
106,26,0
106,27,0
106,28,0
106,29,0
106,30,0
106,31,0
106,32,0
106,33,0
106,34,0
106,35,0
106,36,0
106,37,0
106,38,0
106,39,0
106,40,0
106,41,1
106,42,1
106,43,0
106,44,0
106,45,0
106,46,0
106,47,0
106,48,0
106,49,0
106,50,0
106,51,0
106,52,0
106,53,0
106,54,0
106,55,1
106,56,0
106,57,0
106,58,1
106,59,0
106,60,0
106,61,0
106,62,0
106,63,0
106,64,0
106,65,1
106,66,0
106,67,0
106,68,0
106,69,0
106,70,0
106,71,0
106,72,0
106,73,0
107,1,0
107,2,0
107,3,0
107,4,0
107,5,0
107,6,0
107,7,0
107,8,0
107,9,0
107,10,0
107,11,0
107,12,0
107,13,1
107,14,0
107,15,0
107,16,0
107,17,0
107,18,0
107,19,0
107,20,0
107,21,1
107,22,0
107,23,0
107,24,0
107,25,0
107,26,0
107,27,0
107,28,0
107,29,0
107,30,0
107,31,0
107,32,0
107,33,0
107,34,0
107,35,0
107,36,0
107,37,0
107,38,0
107,39,0
107,40,0
107,41,0
107,42,0
107,43,0
107,44,0
107,45,0
107,46,0
107,47,0
107,48,0
107,49,0
107,50,0
107,51,0
107,52,0
107,53,0
107,54,0
107,55,0
107,56,0
107,57,0
107,58,1
107,59,1
107,60,0
107,61,0
107,62,0
107,63,0
107,64,0
107,65,1
107,66,0
107,67,0
107,68,0
107,69,0
107,70,0
107,71,0
107,72,0
107,73,0
108,1,0
108,2,1
108,3,1
108,4,0
108,5,0
108,6,0
108,7,0
108,8,0
108,9,0
108,10,0
108,11,0
108,12,0
108,13,1
108,14,0
108,15,0
108,16,0
108,17,0
108,18,0
108,19,0
108,20,0
108,21,1
108,22,0
108,23,0
108,24,0
108,25,0
108,26,0
108,27,0
108,28,1
108,29,1
108,30,0
108,31,0
108,32,0
108,33,0
108,34,0
108,35,0
108,36,0
108,37,0
108,38,1
108,39,0
108,40,0
108,41,0
108,42,0
108,43,0
108,44,0
108,45,0
108,46,0
108,47,0
108,48,0
108,49,0
108,50,0
108,51,0
108,52,0
108,53,0
108,54,0
108,55,1
108,56,0
108,57,1
108,58,0
108,59,0
108,60,0
108,61,0
108,62,0
108,63,0
108,64,0
108,65,1
108,66,0
108,67,1
108,68,0
108,69,0
108,70,0
108,71,0
108,72,0
108,73,0
109,1,0
109,2,0
109,3,0
109,4,0
109,5,0
109,6,0
109,7,0
109,8,0
109,9,0
109,10,0
109,11,0
109,12,0
109,13,1
109,14,0
109,15,0
109,16,0
109,17,0
109,18,0
109,19,0
109,20,0
109,21,1
109,22,0
109,23,0
109,24,0
109,25,0
109,26,0
109,27,0
109,28,0
109,29,0
109,30,0
109,31,0
109,32,0
109,33,0
109,34,0
109,35,1
109,36,1
109,37,0
109,38,0
109,39,0
109,40,0
109,41,0
109,42,0
109,43,0
109,44,0
109,45,0
109,46,0
109,47,0
109,48,0
109,49,0
109,50,0
109,51,1
109,52,0
109,53,0
109,54,0
109,55,0
109,56,0
109,57,0
109,58,0
109,59,0
109,60,0
109,61,0
109,62,0
109,63,0
109,64,0
109,65,1
109,66,0
109,67,1
109,68,0
109,69,0
109,70,0
109,71,0
109,72,0
109,73,0
110,1,0
110,2,0
110,3,0
110,4,0
110,5,0
110,6,0
110,7,0
110,8,0
110,9,0
110,10,0
110,11,0
110,12,0
110,13,1
110,14,0
110,15,0
110,16,0
110,17,0
110,18,0
110,19,0
110,20,0
110,21,1
110,22,0
110,23,0
110,24,0
110,25,0
110,26,0
110,27,0
110,28,0
110,29,0
110,30,0
110,31,0
110,32,0
110,33,0
110,34,0
110,35,0
110,36,0
110,37,0
110,38,0
110,39,0
110,40,0
110,41,0
110,42,0
110,43,0
110,44,0
110,45,0
110,46,0
110,47,0
110,48,0
110,49,0
110,50,0
110,51,0
110,52,0
110,53,0
110,54,0
110,55,0
110,56,0
110,57,0
110,58,0
110,59,0
110,60,0
110,61,1
110,62,0
110,63,0
110,64,0
110,65,1
110,66,0
110,67,1
110,68,0
110,69,0
110,70,0
110,71,0
110,72,0
110,73,0
111,1,0
111,2,0
111,3,0
111,4,0
111,5,0
111,6,0
111,7,0
111,8,0
111,9,0
111,10,0
111,11,0
111,12,0
111,13,1
111,14,0
111,15,0
111,16,0
111,17,0
111,18,0
111,19,0
111,20,0
111,21,1
111,22,0
111,23,0
111,24,0
111,25,0
111,26,0
111,27,0
111,28,0
111,29,0
111,30,0
111,31,0
111,32,0
111,33,0
111,34,0
111,35,0
111,36,0
111,37,0
111,38,0
111,39,0
111,40,0
111,41,0
111,42,0
111,43,0
111,44,1
111,45,0
111,46,0
111,47,0
111,48,0
111,49,0
111,50,0
111,51,0
111,52,0
111,53,0
111,54,0
111,55,0
111,56,0
111,57,0
111,58,0
111,59,0
111,60,0
111,61,1
111,62,1
111,63,0
111,64,0
111,65,1
111,66,0
111,67,1
111,68,0
111,69,0
111,70,0
111,71,0
111,72,0
111,73,0
112,1,0
112,2,0
112,3,0
112,4,0
112,5,0
112,6,0
112,7,0
112,8,0
112,9,0
112,10,0
112,11,0
112,12,0
112,13,1
112,14,0
112,15,0
112,16,0
112,17,0
112,18,0
112,19,0
112,20,0
112,21,1
112,22,0
112,23,0
112,24,0
112,25,0
112,26,0
112,27,0
112,28,0
112,29,0
112,30,0
112,31,0
112,32,0
112,33,0
112,34,0
112,35,0
112,36,0
112,37,0
112,38,0
112,39,0
112,40,0
112,41,1
112,42,0
112,43,0
112,44,1
112,45,0
112,46,0
112,47,0
112,48,0
112,49,0
112,50,0
112,51,0
112,52,0
112,53,0
112,54,0
112,55,0
112,56,0
112,57,1
112,58,0
112,59,0
112,60,0
112,61,1
112,62,1
112,63,0
112,64,0
112,65,1
112,66,0
112,67,1
112,68,0
112,69,0
112,70,0
112,71,0
112,72,0
112,73,0
113,1,0
113,2,0
113,3,0
113,4,0
113,5,0
113,6,0
113,7,0
113,8,0
113,9,0
113,10,0
113,11,0
113,12,0
113,13,1
113,14,0
113,15,0
113,16,0
113,17,0
113,18,0
113,19,0
113,20,0
113,21,1
113,22,0
113,23,0
113,24,0
113,25,0
113,26,0
113,27,0
113,28,0
113,29,0
113,30,0
113,31,0
113,32,0
113,33,0
113,34,0
113,35,0
113,36,0
113,37,0
113,38,0
113,39,0
113,40,0
113,41,0
113,42,0
113,43,0
113,44,0
113,45,0
113,46,1
113,47,0
113,48,0
113,49,0
113,50,0
113,51,0
113,52,0
113,53,0
113,54,0
113,55,0
113,56,0
113,57,0
113,58,0
113,59,1
113,60,0
113,61,0
113,62,0
113,63,0
113,64,0
113,65,1
113,66,0
113,67,0
113,68,0
113,69,0
113,70,0
113,71,0
113,72,1
113,73,0
114,1,0
114,2,0
114,3,0
114,4,0
114,5,0
114,6,0
114,7,0
114,8,0
114,9,0
114,10,0
114,11,0
114,12,0
114,13,1
114,14,0
114,15,0
114,16,0
114,17,0
114,18,0
114,19,0
114,20,0
114,21,1
114,22,0
114,23,0
114,24,0
114,25,0
114,26,0
114,27,0
114,28,0
114,29,0
114,30,0
114,31,0
114,32,0
114,33,0
114,34,0
114,35,0
114,36,0
114,37,0
114,38,0
114,39,0
114,40,0
114,41,0
114,42,0
114,43,0
114,44,0
114,45,0
114,46,0
114,47,0
114,48,0
114,49,0
114,50,0
114,51,0
114,52,0
114,53,0
114,54,0
114,55,0
114,56,0
114,57,0
114,58,0
114,59,0
114,60,0
114,61,0
114,62,0
114,63,0
114,64,0
114,65,1
114,66,0
114,67,0
114,68,0
114,69,0
114,70,0
114,71,0
114,72,1
114,73,1
115,1,0
115,2,0
115,3,0
115,4,0
115,5,0
115,6,0
115,7,0
115,8,0
115,9,0
115,10,1
115,11,1
115,12,0
115,13,0
115,14,1
115,15,0
115,16,0
115,17,0
115,18,0
115,19,0
115,20,0
115,21,0
115,22,0
115,23,0
115,24,0
115,25,0
115,26,0
115,27,0
115,28,1
115,29,1
115,30,1
115,31,0
115,32,0
115,33,0
115,34,0
115,35,0
115,36,0
115,37,0
115,38,0
115,39,0
115,40,0
115,41,1
115,42,0
115,43,1
115,44,0
115,45,1
115,46,0
115,47,0
115,48,0
115,49,0
115,50,0
115,51,0
115,52,0
115,53,0
115,54,0
115,55,0
115,56,0
115,57,0
115,58,0
115,59,0
115,60,0
115,61,1
115,62,0
115,63,0
115,64,0
115,65,0
115,66,0
115,67,0
115,68,0
115,69,0
115,70,0
115,71,0
115,72,0
115,73,0
116,1,0
116,2,0
116,3,0
116,4,0
116,5,0
116,6,0
116,7,0
116,8,0
116,9,0
116,10,1
116,11,1
116,12,0
116,13,0
116,14,1
116,15,0
116,16,0
116,17,0
116,18,0
116,19,0
116,20,0
116,21,0
116,22,0
116,23,0
116,24,0
116,25,0
116,26,0
116,27,0
116,28,1
116,29,0
116,30,1
116,31,0
116,32,0
116,33,0
116,34,0
116,35,0
116,36,1
116,37,0
116,38,0
116,39,0
116,40,0
116,41,0
116,42,0
116,43,0
116,44,0
116,45,0
116,46,1
116,47,0
116,48,0
116,49,0
116,50,0
116,51,0
116,52,1
116,53,0
116,54,0
116,55,0
116,56,0
116,57,0
116,58,1
116,59,0
116,60,0
116,61,0
116,62,0
116,63,0
116,64,0
116,65,0
116,66,0
116,67,0
116,68,0
116,69,0
116,70,0
116,71,0
116,72,0
116,73,0
117,1,0
117,2,0
117,3,0
117,4,0
117,5,0
117,6,0
117,7,0
117,8,0
117,9,0
117,10,1
117,11,1
117,12,0
117,13,0
117,14,0
117,15,1
117,16,0
117,17,0
117,18,0
117,19,0
117,20,0
117,21,0
117,22,0
117,23,0
117,24,0
117,25,0
117,26,0
117,27,0
117,28,0
117,29,0
117,30,0
117,31,0
117,32,0
117,33,0
117,34,0
117,35,0
117,36,0
117,37,0
117,38,0
117,39,0
117,40,0
117,41,0
117,42,0
117,43,0
117,44,0
117,45,1
117,46,0
117,47,0
117,48,0
117,49,0
117,50,0
117,51,0
117,52,0
117,53,0
117,54,0
117,55,1
117,56,0
117,57,0
117,58,1
117,59,0
117,60,0
117,61,0
117,62,0
117,63,0
117,64,0
117,65,0
117,66,0
117,67,0
117,68,0
117,69,0
117,70,0
117,71,0
117,72,1
117,73,0
118,1,0
118,2,0
118,3,0
118,4,0
118,5,0
118,6,0
118,7,0
118,8,0
118,9,0
118,10,1
118,11,1
118,12,0
118,13,0
118,14,0
118,15,1
118,16,0
118,17,0
118,18,0
118,19,0
118,20,0
118,21,0
118,22,0
118,23,0
118,24,0
118,25,0
118,26,0
118,27,0
118,28,0
118,29,0
118,30,0
118,31,0
118,32,0
118,33,0
118,34,0
118,35,0
118,36,0
118,37,0
118,38,0
118,39,0
118,40,0
118,41,0
118,42,0
118,43,0
118,44,0
118,45,1
118,46,0
118,47,0
118,48,0
118,49,0
118,50,0
118,51,0
118,52,0
118,53,0
118,54,0
118,55,0
118,56,1
118,57,0
118,58,0
118,59,0
118,60,0
118,61,0
118,62,0
118,63,0
118,64,0
118,65,0
118,66,0
118,67,0
118,68,0
118,69,0
118,70,0
118,71,0
118,72,0
118,73,0
119,1,0
119,2,0
119,3,0
119,4,0
119,5,0
119,6,0
119,7,0
119,8,0
119,9,0
119,10,1
119,11,1
119,12,0
119,13,0
119,14,0
119,15,1
119,16,0
119,17,0
119,18,0
119,19,0
119,20,0
119,21,0
119,22,0
119,23,0
119,24,0
119,25,0
119,26,0
119,27,0
119,28,0
119,29,0
119,30,0
119,31,0
119,32,0
119,33,1
119,34,0
119,35,0
119,36,0
119,37,0
119,38,0
119,39,0
119,40,0
119,41,0
119,42,0
119,43,0
119,44,0
119,45,0
119,46,1
119,47,0
119,48,0
119,49,0
119,50,0
119,51,0
119,52,0
119,53,0
119,54,0
119,55,0
119,56,0
119,57,0
119,58,1
119,59,0
119,60,0
119,61,0
119,62,0
119,63,0
119,64,0
119,65,0
119,66,0
119,67,0
119,68,0
119,69,0
119,70,0
119,71,0
119,72,0
119,73,0
120,1,0
120,2,0
120,3,0
120,4,0
120,5,0
120,6,0
120,7,0
120,8,0
120,9,0
120,10,1
120,11,0
120,12,0
120,13,1
120,14,1
120,15,1
120,16,0
120,17,0
120,18,0
120,19,0
120,20,0
120,21,1
120,22,0
120,23,0
120,24,0
120,25,0
120,26,0
120,27,0
120,28,0
120,29,0
120,30,1
120,31,0
120,32,0
120,33,0
120,34,0
120,35,0
120,36,1
120,37,0
120,38,1
120,39,0
120,40,0
120,41,0
120,42,0
120,43,0
120,44,0
120,45,0
120,46,1
120,47,0
120,48,0
120,49,0
120,50,0
120,51,1
120,52,0
120,53,0
120,54,0
120,55,0
120,56,0
120,57,0
120,58,0
120,59,0
120,60,0
120,61,0
120,62,0
120,63,0
120,64,0
120,65,1
120,66,0
120,67,1
120,68,0
120,69,0
120,70,0
120,71,0
120,72,0
120,73,0
121,1,0
121,2,0
121,3,0
121,4,0
121,5,0
121,6,0
121,7,0
121,8,0
121,9,0
121,10,1
121,11,0
121,12,0
121,13,0
121,14,0
121,15,0
121,16,1
121,17,0
121,18,0
121,19,0
121,20,0
121,21,0
121,22,0
121,23,0
121,24,0
121,25,0
121,26,0
121,27,0
121,28,0
121,29,0
121,30,0
121,31,0
121,32,0
121,33,0
121,34,0
121,35,0
121,36,0
121,37,0
121,38,0
121,39,0
121,40,0
121,41,0
121,42,0
121,43,0
121,44,0
121,45,0
121,46,1
121,47,0
121,48,0
121,49,0
121,50,0
121,51,0
121,52,0
121,53,0
121,54,0
121,55,0
121,56,0
121,57,0
121,58,1
121,59,0
121,60,0
121,61,0
121,62,0
121,63,0
121,64,1
121,65,1
121,66,0
121,67,0
121,68,1
121,69,0
121,70,0
121,71,0
121,72,0
121,73,0
122,1,0
122,2,0
122,3,0
122,4,0
122,5,1
122,6,0
122,7,1
122,8,0
122,9,0
122,10,0
122,11,0
122,12,0
122,13,0
122,14,0
122,15,0
122,16,1
122,17,0
122,18,0
122,19,0
122,20,1
122,21,0
122,22,0
122,23,0
122,24,0
122,25,0
122,26,0
122,27,0
122,28,0
122,29,0
122,30,0
122,31,0
122,32,0
122,33,0
122,34,0
122,35,0
122,36,0
122,37,0
122,38,1
122,39,0
122,40,1
122,41,0
122,42,0
122,43,0
122,44,0
122,45,0
122,46,0
122,47,0
122,48,0
122,49,0
122,50,0
122,51,0
122,52,0
122,53,0
122,54,0
122,55,1
122,56,0
122,57,1
122,58,0
122,59,0
122,60,0
122,61,0
122,62,0
122,63,0
122,64,1
122,65,1
122,66,0
122,67,1
122,68,1
122,69,0
122,70,0
122,71,0
122,72,0
122,73,0
123,1,1
123,2,0
123,3,1
123,4,0
123,5,1
123,6,0
123,7,1
123,8,0
123,9,0
123,10,0
123,11,0
123,12,0
123,13,0
123,14,0
123,15,0
123,16,0
123,17,0
123,18,0
123,19,0
123,20,0
123,21,0
123,22,0
123,23,0
123,24,0
123,25,0
123,26,0
123,27,0
123,28,0
123,29,0
123,30,0
123,31,0
123,32,0
123,33,0
123,34,0
123,35,0
123,36,0
123,37,0
123,38,0
123,39,0
123,40,0
123,41,1
123,42,0
123,43,1
123,44,0
123,45,0
123,46,0
123,47,0
123,48,0
123,49,0
123,50,0
123,51,0
123,52,0
123,53,0
123,54,0
123,55,0
123,56,0
123,57,0
123,58,0
123,59,0
123,60,0
123,61,0
123,62,0
123,63,0
123,64,0
123,65,0
123,66,0
123,67,0
123,68,0
123,69,0
123,70,0
123,71,0
123,72,0
123,73,0
124,1,1
124,2,0
124,3,1
124,4,0
124,5,1
124,6,0
124,7,1
124,8,0
124,9,0
124,10,0
124,11,0
124,12,0
124,13,0
124,14,0
124,15,0
124,16,0
124,17,0
124,18,0
124,19,0
124,20,0
124,21,0
124,22,0
124,23,0
124,24,0
124,25,0
124,26,0
124,27,1
124,28,0
124,29,0
124,30,0
124,31,0
124,32,0
124,33,0
124,34,0
124,35,0
124,36,0
124,37,0
124,38,0
124,39,0
124,40,0
124,41,1
124,42,0
124,43,1
124,44,0
124,45,0
124,46,0
124,47,0
124,48,0
124,49,0
124,50,0
124,51,0
124,52,0
124,53,0
124,54,0
124,55,0
124,56,0
124,57,0
124,58,0
124,59,0
124,60,0
124,61,1
124,62,0
124,63,0
124,64,0
124,65,0
124,66,0
124,67,0
124,68,0
124,69,0
124,70,0
124,71,0
124,72,0
124,73,0
125,1,0
125,2,1
125,3,1
125,4,0
125,5,1
125,6,0
125,7,1
125,8,0
125,9,0
125,10,0
125,11,0
125,12,0
125,13,0
125,14,0
125,15,0
125,16,0
125,17,0
125,18,0
125,19,0
125,20,0
125,21,0
125,22,0
125,23,0
125,24,0
125,25,0
125,26,0
125,27,0
125,28,0
125,29,0
125,30,0
125,31,0
125,32,0
125,33,0
125,34,0
125,35,0
125,36,1
125,37,1
125,38,0
125,39,0
125,40,0
125,41,1
125,42,1
125,43,0
125,44,0
125,45,0
125,46,0
125,47,0
125,48,0
125,49,0
125,50,1
125,51,0
125,52,0
125,53,0
125,54,0
125,55,0
125,56,0
125,57,0
125,58,0
125,59,0
125,60,0
125,61,0
125,62,0
125,63,0
125,64,0
125,65,0
125,66,0
125,67,0
125,68,0
125,69,0
125,70,0
125,71,0
125,72,0
125,73,0
126,1,0
126,2,1
126,3,1
126,4,0
126,5,1
126,6,0
126,7,1
126,8,0
126,9,0
126,10,0
126,11,0
126,12,0
126,13,0
126,14,0
126,15,0
126,16,0
126,17,0
126,18,0
126,19,0
126,20,0
126,21,0
126,22,0
126,23,0
126,24,0
126,25,0
126,26,0
126,27,0
126,28,0
126,29,0
126,30,0
126,31,0
126,32,0
126,33,0
126,34,0
126,35,1
126,36,0
126,37,1
126,38,0
126,39,0
126,40,0
126,41,0
126,42,0
126,43,0
126,44,1
126,45,0
126,46,0
126,47,0
126,48,0
126,49,0
126,50,1
126,51,1
126,52,0
126,53,0
126,54,0
126,55,0
126,56,1
126,57,0
126,58,0
126,59,0
126,60,0
126,61,1
126,62,1
126,63,0
126,64,0
126,65,0
126,66,0
126,67,0
126,68,0
126,69,0
126,70,0
126,71,0
126,72,0
126,73,0
127,1,0
127,2,0
127,3,0
127,4,0
127,5,1
127,6,0
127,7,1
127,8,0
127,9,0
127,10,0
127,11,0
127,12,0
127,13,0
127,14,0
127,15,0
127,16,0
127,17,0
127,18,0
127,19,0
127,20,0
127,21,0
127,22,0
127,23,0
127,24,0
127,25,0
127,26,1
127,27,1
127,28,0
127,29,0
127,30,0
127,31,0
127,32,0
127,33,0
127,34,0
127,35,0
127,36,0
127,37,0
127,38,0
127,39,0
127,40,0
127,41,0
127,42,0
127,43,0
127,44,0
127,45,1
127,46,0
127,47,1
127,48,0
127,49,0
127,50,0
127,51,0
127,52,0
127,53,0
127,54,0
127,55,1
127,56,0
127,57,0
127,58,0
127,59,1
127,60,0
127,61,0
127,62,0
127,63,0
127,64,0
127,65,0
127,66,0
127,67,1
127,68,0
127,69,0
127,70,0
127,71,0
127,72,1
127,73,0
128,1,0
128,2,0
128,3,0
128,4,0
128,5,1
128,6,0
128,7,1
128,8,0
128,9,0
128,10,0
128,11,0
128,12,0
128,13,0
128,14,0
128,15,0
128,16,0
128,17,0
128,18,0
128,19,0
128,20,0
128,21,0
128,22,0
128,23,0
128,24,0
128,25,0
128,26,0
128,27,0
128,28,0
128,29,0
128,30,0
128,31,0
128,32,0
128,33,0
128,34,0
128,35,0
128,36,1
128,37,1
128,38,0
128,39,0
128,40,0
128,41,0
128,42,0
128,43,0
128,44,0
128,45,0
128,46,0
128,47,0
128,48,0
128,49,0
128,50,1
128,51,0
128,52,0
128,53,0
128,54,0
128,55,0
128,56,0
128,57,1
128,58,1
128,59,0
128,60,1
128,61,1
128,62,1
128,63,0
128,64,0
128,65,0
128,66,0
128,67,1
128,68,0
128,69,0
128,70,0
128,71,0
128,72,0
128,73,0
129,1,0
129,2,0
129,3,0
129,4,0
129,5,1
129,6,0
129,7,1
129,8,0
129,9,0
129,10,0
129,11,0
129,12,0
129,13,1
129,14,0
129,15,0
129,16,0
129,17,0
129,18,0
129,19,0
129,20,0
129,21,1
129,22,0
129,23,0
129,24,0
129,25,0
129,26,0
129,27,0
129,28,0
129,29,0
129,30,0
129,31,0
129,32,0
129,33,0
129,34,0
129,35,1
129,36,0
129,37,0
129,38,1
129,39,0
129,40,0
129,41,1
129,42,0
129,43,0
129,44,0
129,45,0
129,46,0
129,47,0
129,48,0
129,49,0
129,50,0
129,51,0
129,52,0
129,53,0
129,54,0
129,55,0
129,56,0
129,57,1
129,58,1
129,59,0
129,60,0
129,61,0
129,62,0
129,63,0
129,64,0
129,65,1
129,66,0
129,67,0
129,68,0
129,69,0
129,70,0
129,71,0
129,72,0
129,73,0
130,1,0
130,2,1
130,3,0
130,4,0
130,5,1
130,6,0
130,7,1
130,8,0
130,9,0
130,10,0
130,11,0
130,12,0
130,13,0
130,14,0
130,15,0
130,16,0
130,17,0
130,18,0
130,19,0
130,20,0
130,21,0
130,22,0
130,23,0
130,24,0
130,25,0
130,26,0
130,27,0
130,28,0
130,29,0
130,30,0
130,31,0
130,32,0
130,33,0
130,34,0
130,35,0
130,36,0
130,37,0
130,38,0
130,39,0
130,40,0
130,41,1
130,42,1
130,43,0
130,44,0
130,45,0
130,46,0
130,47,0
130,48,0
130,49,0
130,50,0
130,51,0
130,52,0
130,53,0
130,54,0
130,55,0
130,56,0
130,57,1
130,58,0
130,59,0
130,60,0
130,61,0
130,62,0
130,63,0
130,64,0
130,65,0
130,66,0
130,67,0
130,68,0
130,69,0
130,70,0
130,71,0
130,72,0
130,73,0
131,1,0
131,2,0
131,3,0
131,4,0
131,5,1
131,6,0
131,7,1
131,8,0
131,9,0
131,10,0
131,11,0
131,12,0
131,13,0
131,14,0
131,15,0
131,16,0
131,17,0
131,18,0
131,19,0
131,20,0
131,21,0
131,22,0
131,23,0
131,24,0
131,25,1
131,26,0
131,27,1
131,28,1
131,29,1
131,30,0
131,31,0
131,32,0
131,33,0
131,34,0
131,35,0
131,36,0
131,37,0
131,38,1
131,39,0
131,40,0
131,41,1
131,42,0
131,43,1
131,44,0
131,45,0
131,46,0
131,47,0
131,48,0
131,49,0
131,50,0
131,51,0
131,52,1
131,53,0
131,54,0
131,55,0
131,56,0
131,57,1
131,58,1
131,59,0
131,60,0
131,61,0
131,62,0
131,63,0
131,64,0
131,65,0
131,66,0
131,67,0
131,68,0
131,69,0
131,70,0
131,71,0
131,72,0
131,73,0
132,1,0
132,2,0
132,3,0
132,4,0
132,5,1
132,6,0
132,7,1
132,8,0
132,9,0
132,10,0
132,11,0
132,12,0
132,13,0
132,14,0
132,15,0
132,16,0
132,17,0
132,18,0
132,19,0
132,20,0
132,21,0
132,22,0
132,23,0
132,24,0
132,25,0
132,26,0
132,27,0
132,28,0
132,29,0
132,30,0
132,31,0
132,32,0
132,33,0
132,34,0
132,35,0
132,36,0
132,37,0
132,38,0
132,39,0
132,40,0
132,41,1
132,42,0
132,43,1
132,44,0
132,45,0
132,46,0
132,47,0
132,48,0
132,49,0
132,50,0
132,51,0
132,52,0
132,53,0
132,54,0
132,55,0
132,56,0
132,57,1
132,58,0
132,59,0
132,60,0
132,61,0
132,62,1
132,63,0
132,64,0
132,65,0
132,66,0
132,67,0
132,68,0
132,69,0
132,70,0
132,71,0
132,72,0
132,73,0
133,1,0
133,2,0
133,3,0
133,4,0
133,5,1
133,6,0
133,7,1
133,8,0
133,9,0
133,10,0
133,11,0
133,12,0
133,13,0
133,14,0
133,15,0
133,16,0
133,17,0
133,18,0
133,19,0
133,20,0
133,21,0
133,22,0
133,23,0
133,24,0
133,25,0
133,26,0
133,27,0
133,28,0
133,29,0
133,30,0
133,31,0
133,32,0
133,33,0
133,34,0
133,35,0
133,36,0
133,37,0
133,38,0
133,39,0
133,40,0
133,41,1
133,42,0
133,43,1
133,44,0
133,45,0
133,46,0
133,47,0
133,48,0
133,49,0
133,50,0
133,51,0
133,52,0
133,53,0
133,54,0
133,55,1
133,56,1
133,57,1
133,58,0
133,59,1
133,60,1
133,61,0
133,62,1
133,63,0
133,64,0
133,65,0
133,66,0
133,67,0
133,68,0
133,69,0
133,70,0
133,71,0
133,72,1
133,73,0
134,1,0
134,2,0
134,3,0
134,4,0
134,5,1
134,6,0
134,7,1
134,8,0
134,9,0
134,10,1
134,11,0
134,12,0
134,13,0
134,14,0
134,15,0
134,16,0
134,17,0
134,18,0
134,19,0
134,20,0
134,21,0
134,22,0
134,23,0
134,24,0
134,25,0
134,26,0
134,27,0
134,28,0
134,29,0
134,30,0
134,31,0
134,32,0
134,33,0
134,34,0
134,35,0
134,36,0
134,37,0
134,38,0
134,39,0
134,40,0
134,41,0
134,42,0
134,43,0
134,44,0
134,45,1
134,46,0
134,47,0
134,48,0
134,49,0
134,50,0
134,51,0
134,52,0
134,53,0
134,54,0
134,55,0
134,56,0
134,57,1
134,58,0
134,59,0
134,60,0
134,61,0
134,62,0
134,63,0
134,64,0
134,65,0
134,66,0
134,67,0
134,68,0
134,69,0
134,70,0
134,71,0
134,72,0
134,73,0
135,1,0
135,2,0
135,3,0
135,4,0
135,5,1
135,6,0
135,7,1
135,8,0
135,9,0
135,10,0
135,11,0
135,12,0
135,13,0
135,14,0
135,15,0
135,16,0
135,17,0
135,18,0
135,19,0
135,20,0
135,21,0
135,22,0
135,23,0
135,24,0
135,25,0
135,26,0
135,27,0
135,28,0
135,29,0
135,30,0
135,31,0
135,32,0
135,33,0
135,34,0
135,35,0
135,36,0
135,37,0
135,38,0
135,39,0
135,40,0
135,41,0
135,42,0
135,43,0
135,44,0
135,45,1
135,46,1
135,47,0
135,48,0
135,49,0
135,50,1
135,51,0
135,52,1
135,53,0
135,54,0
135,55,0
135,56,0
135,57,1
135,58,0
135,59,0
135,60,0
135,61,0
135,62,0
135,63,0
135,64,0
135,65,0
135,66,0
135,67,0
135,68,0
135,69,0
135,70,0
135,71,0
135,72,0
135,73,0
136,1,0
136,2,0
136,3,0
136,4,0
136,5,1
136,6,0
136,7,1
136,8,0
136,9,0
136,10,0
136,11,0
136,12,0
136,13,0
136,14,0
136,15,0
136,16,0
136,17,0
136,18,0
136,19,0
136,20,0
136,21,0
136,22,0
136,23,0
136,24,0
136,25,0
136,26,0
136,27,0
136,28,0
136,29,0
136,30,0
136,31,0
136,32,0
136,33,0
136,34,0
136,35,0
136,36,0
136,37,0
136,38,0
136,39,0
136,40,0
136,41,0
136,42,0
136,43,0
136,44,0
136,45,0
136,46,0
136,47,0
136,48,0
136,49,0
136,50,1
136,51,1
136,52,0
136,53,0
136,54,0
136,55,1
136,56,0
136,57,1
136,58,0
136,59,0
136,60,0
136,61,0
136,62,0
136,63,1
136,64,0
136,65,1
136,66,0
136,67,0
136,68,0
136,69,0
136,70,0
136,71,0
136,72,1
136,73,0
137,1,0
137,2,0
137,3,0
137,4,0
137,5,1
137,6,0
137,7,1
137,8,0
137,9,0
137,10,0
137,11,0
137,12,0
137,13,1
137,14,1
137,15,0
137,16,0
137,17,0
137,18,0
137,19,0
137,20,0
137,21,1
137,22,0
137,23,0
137,24,0
137,25,0
137,26,0
137,27,0
137,28,0
137,29,0
137,30,1
137,31,0
137,32,0
137,33,0
137,34,0
137,35,0
137,36,0
137,37,0
137,38,0
137,39,0
137,40,0
137,41,0
137,42,0
137,43,0
137,44,0
137,45,0
137,46,0
137,47,0
137,48,0
137,49,0
137,50,1
137,51,0
137,52,1
137,53,0
137,54,0
137,55,1
137,56,0
137,57,1
137,58,0
137,59,0
137,60,0
137,61,0
137,62,0
137,63,0
137,64,0
137,65,1
137,66,0
