id,sequence,length,num_stops
342,"[10, 4, 6, 22, 29, 16, 19]",27008.506000000005,7
343,"[10, 4, 6, 22, 29, 16, 19, 15]",39918.105,8
344,"[10, 4, 6, 22, 29, 16, 19, 29, 22, 23, 21, 14]",59128.57700000001,12
345,"[10, 4, 6, 22, 29, 16, 19, 32, 15, 18, 14, 21, 23]",74684.31000000001,13
346,"[10, 4, 6, 22, 29, 16, 23, 21, 8]",39984.769,9
347,"[10, 4, 6, 22, 29, 19]",25580.4945,6
348,"[10, 4, 6, 22, 29, 19, 13]",32265.815500000004,7
349,"[10, 4, 6, 22, 29, 19, 13, 16, 23, 21]",47299.30100000001,10
350,"[10, 4, 6, 22, 29, 19, 13, 23, 21, 14, 18, 15, 7]",65217.07000000001,13
351,"[10, 4, 6, 22, 29, 19, 15, 7]",40754.259000000005,8
352,"[10, 4, 6, 22, 29, 19, 16, 13, 18]",43274.17150000001,9
353,"[10, 4, 6, 22, 29, 19, 18, 14, 20, 1, 24]",58211.0485,11
354,"[10, 4, 6, 22, 29, 19, 18, 14, 31]",44509.296500000004,9
355,"[10, 4, 6, 22, 29, 19, 18, 15, 3]",54264.534,9
356,"[10, 4, 6, 22, 29, 19, 18, 24]",43637.920999999995,8
357,"[10, 4, 6, 22, 29, 19, 32]",30835.884500000004,7
358,"[10, 4, 6, 22, 29, 19, 32, 15, 18, 13, 14, 31, 21]",81430.38550000002,13
359,"[10, 4, 6, 22, 29, 23]",24136.113500000003,6
360,"[10, 4, 6, 22, 29, 23, 21, 8, 23]",41301.069,9
361,"[10, 4, 6, 22, 29, 23, 21, 14, 18]",39838.1995,9
362,"[10, 4, 6, 22, 29, 23, 21, 31, 12]",50135.52850000001,9
363,"[10, 4, 6, 22, 29, 23, 21, 31, 14]",38658.539000000004,9
364,"[10, 4, 6, 22, 29, 30]",35237.1545,6
365,"[10, 4, 6, 22, 29, 32]",24327.7285,6
366,"[10, 4, 6, 22, 29, 32, 19]",29583.118500000004,7
367,"[10, 4, 6, 22, 29, 32, 19, 13, 14]",42809.75000000001,9
368,"[10, 4, 6, 22, 29, 32, 19, 13, 16, 23]",45916.02550000001,10
369,"[10, 4, 6, 22, 29, 32, 19, 13, 16, 23, 21, 14]",55841.39850000001,12
370,"[10, 4, 6, 22, 29, 32, 19, 13, 18, 24, 2, 5, 11]",87486.3875,13
371,"[10, 4, 6, 22, 29, 32, 19, 15]",42492.7175,8
372,"[10, 4, 6, 22, 29, 32, 19, 15, 24]",53089.64,9
373,"[10, 4, 6, 22, 29, 32, 19, 15, 24, 2, 5, 11]",86080.89699999998,12
374,"[10, 4, 6, 22, 29, 32, 19, 18]",37612.190500000004,8
375,"[10, 4, 6, 22, 29, 32, 19, 18, 13]",45810.527,9
376,"[10, 4, 6, 22, 29, 32, 19, 18, 15]",47324.440500000004,9
377,"[10, 4, 17, 3, 5, 2]",85135.24050000001,6
378,"[10, 4, 17, 3, 15, 7]",56364.73350000002,6
379,"[10, 4, 17, 3, 15, 18, 24]",73841.17250000002,7
380,"[10, 4, 17, 3, 15, 19, 18, 24]",85067.59350000002,8
381,"[10, 4, 17, 3, 15, 19, 29, 22, 6]",82881.30700000002,9
382,"[10, 4, 17, 3, 15, 19, 29, 22, 6, 28]",88346.87250000001,10
383,"[10, 4, 17, 3, 15, 24, 18, 14, 21, 31]",89055.54050000002,10
384,"[10, 4, 17, 3, 15, 32, 19, 29]",84279.085,8
385,"[10, 4, 17, 30, 22, 6, 28, 25, 22, 29, 32, 19, 16]",88394.6635,13
386,"[10, 4, 28, 25, 22, 29, 32, 19, 18]",40861.75200000001,9
387,"[10, 17, 3, 15, 2, 5]",76201.234,6
388,"[10, 17, 3, 15, 19, 13, 23, 22, 6]",85853.64350000002,9
389,"[10, 17, 3, 15, 19, 29, 23, 13, 16]",85158.03700000001,9
390,"[10, 17, 4, 6, 22, 8, 23]",36442.43750000001,7
391,"[10, 17, 4, 6, 22, 8, 23, 13, 9]",43778.797000000006,9
392,"[10, 17, 4, 6, 22, 8, 23, 21, 14]",46367.81050000001,9
393,"[10, 17, 4, 6, 22, 12, 29, 16, 23, 13, 9]",70327.4755,11
394,"[10, 17, 4, 6, 22, 12, 29, 19, 16, 13, 18]",79104.53600000001,11
395,"[10, 17, 4, 6, 22, 23, 8, 21, 14, 18, 20, 1]",68881.051,12
396,"[10, 17, 4, 6, 22, 23, 13]",38686.566000000006,7
397,"[10, 17, 4, 6, 22, 23, 16, 19, 13, 9]",51870.640000000014,10
398,"[10, 17, 4, 6, 22, 25, 28, 30, 22, 29, 16, 23]",75855.76449999998,12
399,"[10, 17, 4, 6, 22, 25, 28, 30, 32, 15]",80314.502,10
400,"[10, 17, 4, 6, 22, 25, 28, 30, 32, 19, 16, 29]",77908.8745,12
401,"[10, 17, 4, 6, 22, 29]",28250.388000000003,6
402,"[10, 17, 4, 6, 22, 29, 12]",42292.496,7
403,"[10, 17, 4, 6, 22, 29, 12, 31, 21, 23, 8]",72632.84899999999,11
404,"[10, 17, 4, 6, 22, 29, 16, 13, 18, 15, 7]",57709.887,11
405,"[10, 17, 4, 6, 22, 29, 16, 13, 18, 24, 2, 5, 11]",88753.08299999998,13
406,"[10, 17, 4, 6, 22, 29, 16, 19, 13, 14, 20, 18, 24]",73896.116,13
407,"[10, 17, 4, 6, 22, 29, 16, 19, 32, 15, 3]",70799.63399999999,11
408,"[10, 17, 4, 6, 22, 29, 16, 19, 32, 30, 25]",74868.40099999998,11
409,"[10, 17, 4, 6, 22, 29, 19, 13, 18, 14, 20, 1, 24]",75652.5765,13
410,"[10, 17, 4, 6, 22, 29, 19, 13, 18, 20, 1, 24, 2]",80109.416,13
411,"[10, 17, 4, 6, 22, 29, 19, 16, 13]",45662.77750000001,9
412,"[10, 17, 4, 6, 22, 29, 19, 18, 24, 15, 7]",67085.9515,11
413,"[10, 17, 4, 6, 22, 29, 19, 32, 30, 28, 25]",75930.6935,11
414,"[10, 17, 4, 6, 22, 29, 23]",34723.056000000004,7
415,"[10, 17, 4, 6, 22, 29, 23, 8, 21]",46502.112,9
416,"[10, 17, 4, 6, 22, 29, 23, 8, 21, 14]",51041.5855,10
417,"[10, 17, 4, 6, 22, 29, 23, 8, 21, 31, 14, 20, 18]",68684.3195,13
418,"[10, 17, 4, 6, 22, 29, 23, 9, 13, 18, 19, 15, 3]",81021.04750000002,13
419,"[10, 17, 4, 6, 22, 29, 30, 28, 25]",61956.00649999999,9
420,"[10, 17, 4, 6, 22, 29, 30, 32, 19]",69455.44399999999,9
421,"[10, 17, 4, 6, 22, 29, 30, 32, 19, 15]",82365.04299999999,10
422,"[10, 17, 4, 6, 22, 29, 32]",34914.671,7
423,"[10, 17, 4, 6, 22, 29, 32, 15, 19, 32, 29, 16]",81317.2545,12
424,"[10, 17, 4, 6, 22, 29, 32, 19, 13, 9, 23, 21]",58459.54800000001,12
425,"[10, 17, 4, 6, 22, 29, 32, 19, 15]",53079.66,9
426,"[10, 17, 4, 6, 22, 29, 32, 19, 16, 13, 18, 24, 2]",76495.9805,13
427,"[10, 17, 4, 6, 22, 29, 32, 19, 18, 15, 24, 2, 5]",86997.46299999999,13
428,"[10, 17, 4, 6, 22, 29, 32, 30, 28, 25, 22]",74529.81899999997,11
429,"[10, 17, 4, 28, 25, 22, 6]",30339.816500000004,7
430,"[10, 17, 4, 30, 32, 19, 18, 24, 2]",82318.7665,9
431,"[11, 3, 15, 18, 14, 21, 8, 23, 29]",69351.6525,9
432,"[11, 3, 15, 18, 14, 21, 23, 22, 6, 4, 10, 17]",85932.7305,12
433,"[11, 3, 15, 18, 19, 29, 22, 6, 4, 17, 10]",84980.251,11
434,"[11, 3, 15, 18, 19, 32, 29, 16, 13, 14, 21]",81098.01800000001,11
435,"[11, 3, 15, 19, 16, 23, 22]",63409.5275,7
436,"[11, 3, 15, 32, 19, 18]",61362.03199999999,6
437,"[11, 5, 2, 24, 1, 18, 14, 21, 31, 20]",71401.7385,10
438,"[11, 5, 2, 24, 18, 14, 13, 19]",62022.956,8
439,"[11, 5, 2, 24, 18, 19, 13, 14, 20, 1]",76017.646,10
440,"[11, 27, 5, 2, 24, 1, 20, 18, 13, 23, 9]",89623.23849999999,11
441,"[11, 27, 5, 2, 24, 1, 20, 31]",71880.506,8
442,"[12, 22, 6, 4, 28, 25, 22, 29]",40892.531500000005,8
443,"[12, 22, 23, 9, 13, 14, 21, 23, 16, 29, 23, 21]",69519.7865,12
444,"[12, 22, 29, 16, 19, 32]",34915.98850000001,6
445,"[12, 22, 29, 23, 16, 13]",36435.792,6
446,"[12, 29, 16, 13, 14, 18, 24, 2, 5]",64162.390499999994,9
447,"[12, 29, 19, 18, 20, 1, 24, 2, 5, 11]",83433.91949999999,10
448,"[12, 29, 22, 6, 4, 10]",31705.5535,6
449,"[12, 29, 22, 6, 4, 10, 17]",38325.5855,7
450,"[12, 29, 22, 23, 21, 8]",41143.7745,6
451,"[12, 29, 22, 25, 28, 4, 10, 17]",41575.147,8
452,"[12, 29, 22, 25, 28, 4, 10, 17, 3, 15]",82823.56950000001,10
453,"[12, 29, 23, 8, 21, 14, 31, 20, 18, 24]",66543.04000000001,10
454,"[12, 29, 23, 21, 31, 20, 14, 18, 19, 16, 13, 9]",68207.615,12
455,"[12, 29, 32, 19, 13, 14, 21, 23, 8]",53454.72350000001,9
456,"[12, 29, 32, 19, 16, 23, 8, 22, 6, 4, 10, 17]",68145.2075,12
457,"[12, 29, 32, 19, 16, 23, 21, 14, 20, 31, 14]",63646.76900000001,11
458,"[12, 29, 32, 19, 18, 13, 14, 21, 23, 8, 22, 6, 4]",80068.75050000001,13
459,"[12, 31, 14, 18, 19, 32, 29, 22]",52005.59350000001,8
460,"[12, 31, 14, 21, 23, 9, 13, 19, 32, 29, 16, 19]",65816.71750000001,12
461,"[12, 31, 21, 14, 18, 19, 29]",46875.823000000004,7
462,"[12, 31, 21, 23, 29, 22, 25]",42136.476500000004,7
463,"[13, 9, 23, 8, 21, 14, 18, 19, 16, 29]",45687.6415,10
464,"[13, 9, 23, 8, 21, 31, 20]",29231.521500000003,7
465,"[13, 9, 23, 8, 22, 25, 28, 6, 22, 30, 4, 17, 10]",84314.807,13
466,"[13, 9, 23, 29, 22, 25, 28, 4, 6, 22, 25, 28]",45414.89000000001,12
467,"[13, 14, 18, 15, 3, 2, 5, 27]",84429.1895,8
468,"[13, 14, 18, 19, 16, 29, 22]",34249.268000000004,7
469,"[13, 14, 18, 24, 1, 20]",35463.1385,6
470,"[13, 16, 19, 29, 22, 25, 28, 4, 6]",39149.516,9
471,"[13, 16, 19, 32, 29, 19, 18]",37361.13450000001,7
472,"[13, 16, 19, 32, 29, 23, 21, 31, 14, 18, 24, 2]",66819.0625,12
473,"[13, 16, 23, 21, 31, 14, 18, 19]",37975.796500000004,8
474,"[13, 16, 23, 22, 6, 4, 10, 17]",39094.48850000001,8
475,"[13, 16, 29, 22, 23, 8, 21, 31, 14, 18, 19, 29, 22]",70757.924,13
476,"[13, 18, 15, 3, 17, 4, 10]",72011.1545,7
477,"[13, 18, 15, 3, 17, 10, 4, 6, 22, 25, 28]",86475.22450000001,11
478,"[13, 18, 19, 15, 32, 29, 22, 6, 4, 10]",70470.81399999998,10
479,"[13, 18, 19, 29, 22, 6]",32098.548500000004,6
480,"[13, 18, 19, 29, 22, 6, 4, 10]",41807.903000000006,8
481,"[13, 18, 24, 2, 3, 15, 32]",80355.78,7
482,"[13, 19, 18, 14, 21, 23, 8, 22, 29, 16, 19]",57067.81300000001,11
483,"[13, 19, 29, 22, 6, 4]",27823.198000000004,6
484,"[13, 19, 29, 22, 6, 4, 28]",32146.625500000002,7
485,"[13, 19, 32, 30, 29, 22, 6, 4, 10]",65553.8225,9
486,"[13, 23, 8, 22, 25, 28, 4, 6]",35201.929000000004,8
487,"[13, 23, 16, 19, 15, 3, 17]",69138.67400000001,7
488,"[13, 23, 16, 19, 29, 32, 30]",47937.9415,7
489,"[13, 23, 21, 14, 31, 12]",36921.1495,6
490,"[13, 23, 22, 29, 12, 31, 20, 18, 14, 21, 23, 13, 9]",87789.32500000001,13
491,"[14, 13, 23, 8, 22, 29, 16]",33687.57050000001,7
492,"[14, 18, 1, 20, 14, 13, 9, 23, 29, 32, 30]",71569.187,11
493,"[14, 18, 1, 24, 2, 5]",41125.966499999995,6
494,"[14, 18, 13, 19, 29, 22, 6]",36531.510500000004,7
495,"[14, 18, 13, 21, 23, 16, 19, 29, 22, 6, 4, 17]",66366.981,12
496,"[14, 18, 19, 13, 23, 21, 31, 12, 22, 6, 4]",76185.41600000001,11
497,"[14, 18, 19, 29, 22, 6]",29676.925000000003,6
498,"[14, 18, 19, 29, 22, 25, 28, 30, 32, 29, 16]",77126.61049999998,11
499,"[14, 18, 24, 2, 5, 11]",48796.32449999999,6
500,"[14, 18, 24, 2, 5, 27]",50288.74849999999,6
501,"[14, 20, 1, 18, 24, 2, 5]",50037.50099999999,7
502,"[14, 20, 1, 24, 2, 5, 11]",51816.026,7
503,"[14, 20, 31, 21, 23, 29, 19]",36717.824,7
504,"[14, 21, 8, 23, 13, 16, 29, 22, 6, 4, 10]",48539.475,11
505,"[14, 21, 8, 23, 22, 25, 28, 4, 6, 22, 29, 30]",68746.881,12
506,"[14, 21, 23, 8, 22, 29]",27231.646500000003,6
507,"[14, 21, 23, 8, 22, 29, 32, 19, 16, 29, 22, 6]",56450.471000000005,12
508,"[14, 21, 23, 9, 13, 14, 20]",28392.9585,7
509,"[14, 21, 23, 9, 13, 16, 29, 32, 30]",50468.6265,9
510,"[14, 21, 23, 29, 22, 6, 4, 10, 17, 3]",70987.22350000002,10
511,"[14, 21, 23, 29, 22, 6, 4, 17, 10]",44648.429,9
512,"[14, 21, 23, 29, 32, 19, 18, 24, 15, 7]",59236.228500000005,10
513,"[14, 21, 31, 12, 29, 22, 6, 4, 28, 25, 22]",64329.2025,11
514,"[14, 31, 21, 23, 9, 13, 18, 19, 16]",41745.927500000005,9
515,"[14, 31, 21, 23, 13, 19, 32, 29, 22, 6, 4, 17]",60030.5285,12
516,"[14, 31, 21, 23, 22, 29, 12]",42842.1825,7
517,"[14, 31, 21, 23, 29, 19, 32]",34167.5325,7
518,"[15, 3, 17, 4, 6, 22, 23, 8]",72383.14150000003,8
519,"[15, 3, 17, 4, 6, 22, 25, 28]",65911.51650000001,8
520,"[15, 3, 17, 4, 6, 22, 29, 19, 16, 13, 9]",82354.77450000003,11
521,"[15, 3, 17, 4, 28, 25, 22, 29, 16, 13, 19, 32]",87353.79800000002,12
522,"[15, 3, 17, 10, 4, 6, 22, 25, 28]",68564.638,9
523,"[15, 3, 17, 10, 4, 6, 22, 29, 19, 32]",78704.33900000002,10
524,"[15, 3, 17, 10, 4, 28, 25, 22, 6]",67621.32850000002,9
525,"[15, 3, 30, 28, 4, 10, 17]",83302.66050000003,7
526,"[15, 18, 14, 20, 18, 15, 19, 16, 13, 9]",62715.440500000004,10
527,"[15, 18, 14, 21, 23, 22, 29, 19, 18, 13, 9]",65900.049,11
528,"[15, 18, 14, 21, 23, 22, 29, 32, 19, 16]",56389.485000000015,10
529,"[15, 18, 19, 13, 9, 23, 8, 21, 14, 18, 24, 2]",71372.3945,12
530,"[15, 18, 19, 29, 22, 6, 4, 10, 17]",49941.8485,9
531,"[15, 18, 19, 29, 22, 25, 30, 17, 4, 10]",82783.14749999999,10
532,"[15, 18, 24, 2, 5, 11, 27]",69791.23599999998,7
533,"[15, 19, 18, 14, 21, 23, 29, 32, 19]",55033.098,9
534,"[15, 19, 18, 24, 2, 5, 27]",65450.706499999986,7
535,"[15, 19, 29, 22, 6, 4]",34047.476,6
536,"[15, 19, 29, 32, 19, 16]",37524.148,6
537,"[15, 19, 32, 29, 22, 8, 23, 21, 31, 14, 18, 20]",69772.357,12
538,"[15, 19, 32, 30, 4, 6, 22, 23, 21, 14]",81847.117,10
539,"[15, 32, 19, 29, 23, 9]",40805.845000000016,6
540,"[15, 32, 29, 22, 6, 4, 17, 10]",51920.749,8
541,"[16, 13, 9, 23, 22, 29, 32, 19, 15]",50042.701000000015,9
542,"[16, 13, 9, 23, 29, 32, 19, 18, 14, 21, 31, 12]",68286.89500000002,12
543,"[16, 13, 18, 19, 29, 22, 6, 4, 28, 25, 22, 12]",69754.5025,12
544,"[16, 13, 18, 19, 32, 15, 24]",53803.31250000001,7
545,"[16, 13, 19, 18, 15, 3, 17, 4]",78802.10700000002,8
546,"[16, 13, 19, 29, 22, 23, 21, 14, 31, 20]",55866.61250000001,10
547,"[16, 19, 13, 14, 21, 23, 29]",34402.499500000005,7
548,"[16, 19, 29, 22, 6, 4, 28, 25]",32721.700000000004,8
549,"[16, 19, 32, 29, 22, 6, 4, 10, 17, 3, 15]",82229.40000000002,11
550,"[16, 19, 32, 29, 22, 23, 21]",36361.048500000004,7
551,"[16, 19, 32, 30, 4, 28, 25, 22]",57318.996499999994,8
552,"[16, 23, 8, 21, 14, 18, 15, 19, 32, 29, 30]",79140.546,11
553,"[16, 23, 8, 21, 14, 20, 18, 19, 32]",47578.745500000005,9
554,"[16, 23, 8, 21, 23, 13, 16, 29, 22, 6, 4, 10]",54315.9735,12
555,"[16, 23, 8, 21, 31, 14, 18]",31622.3675,7
556,"[16, 23, 8, 22, 25, 28, 4, 6]",34859.2485,8
557,"[16, 23, 9, 13, 16, 29, 19, 15, 3, 11, 5]",86833.32549999999,11
558,"[16, 23, 21, 14, 18, 24, 2, 5, 27, 11]",82203.5685,10
559,"[16, 23, 22, 8, 21, 31]",34510.46000000001,6
560,"[16, 23, 22, 25, 28, 4, 6, 22, 29, 12]",53826.823000000004,10
561,"[16, 23, 29, 16, 13, 14, 21, 23, 29, 22, 25, 28]",55773.801000000014,12
562,"[16, 29, 12, 22, 6, 4, 10, 17, 30]",75060.76499999998,9
563,"[16, 29, 19, 15, 18, 14, 31]",46005.8615,7
564,"[16, 29, 22, 6, 4, 10]",22230.679000000004,6
565,"[16, 29, 22, 23, 13, 18, 15, 19]",54937.82100000001,8
566,"[16, 29, 23, 21, 14, 18, 13, 16, 19, 32, 15, 3]",77639.85,12
567,"[17, 3, 15, 18, 14, 20, 31, 21, 23, 8]",83406.43050000002,10
568,"[17, 3, 15, 18, 14, 31, 21]",65873.91150000002,7
569,"[17, 3, 15, 18, 19, 13, 9, 23, 22]",81613.869,9
570,"[17, 3, 15, 18, 19, 29, 23, 21, 8]",86203.47900000002,9
571,"[17, 3, 15, 19, 13, 14, 21, 31]",75937.63550000002,8
572,"[17, 3, 15, 19, 18, 14, 21, 23, 9, 13, 16]",88824.95950000003,11
573,"[17, 3, 15, 19, 18, 20, 1]",75559.089,7
574,"[17, 3, 15, 19, 18, 24, 2]",80819.33600000001,7
575,"[17, 3, 15, 19, 32, 29, 22]",70634.8065,7
576,"[17, 4, 6, 22, 8, 21, 23, 16, 29, 19, 32, 15, 7]",80245.47350000002,13
577,"[17, 4, 6, 22, 8, 23, 21, 14]",39747.77850000001,8
578,"[17, 4, 6, 22, 8, 23, 29]",36295.07350000001,7
579,"[17, 4, 6, 22, 12, 29, 23, 13, 18, 20, 14]",79863.21699999999,11
580,"[17, 4, 6, 22, 25, 28]",24663.094000000005,6
581,"[17, 4, 6, 22, 29, 12]",35672.46400000001,6
582,"[17, 4, 6, 22, 29, 12, 31, 21, 23, 16]",66601.95150000001,10
583,"[17, 4, 6, 22, 29, 16]",26197.589500000002,6
584,"[17, 4, 6, 22, 29, 16, 13]",30915.103000000003,7
585,"[17, 4, 6, 22, 29, 16, 13, 14, 18]",43233.126500000006,9
586,"[17, 4, 6, 22, 29, 19, 16, 13]",39042.745500000005,8
587,"[17, 4, 6, 22, 29, 23, 13, 16, 29, 19]",50577.573000000004,10
588,"[17, 4, 6, 22, 29, 23, 13, 18, 24, 2]",60206.356,10
589,"[17, 4, 6, 22, 29, 23, 21]",33488.923500000004,7
590,"[17, 4, 6, 22, 29, 30]",39204.065,6
591,"[17, 4, 6, 22, 29, 30, 32, 19]",62835.412,8
592,"[17, 4, 6, 22, 29, 32]",28294.639000000003,6
593,"[17, 4, 6, 22, 29, 32, 19]",33550.02900000001,7
594,"[17, 4, 6, 22, 29, 32, 19, 13, 9]",42298.956500000015,9
595,"[17, 4, 6, 22, 29, 32, 19, 13, 9, 23]",46453.61650000002,10
596,"[17, 4, 6, 22, 29, 32, 19, 13, 23, 8]",49849.04100000001,10
597,"[17, 4, 6, 22, 29, 32, 19, 16, 23]",43257.928500000016,9
598,"[17, 4, 6, 22, 29, 32, 19, 18]",41579.10100000001,8
599,"[17, 4, 6, 22, 29, 32, 19, 18, 14]",47355.81400000001,9
600,"[17, 4, 6, 22, 29, 32, 19, 18, 15]",51291.35100000001,9
601,"[17, 4, 6, 22, 29, 32, 19, 18, 24, 2, 5, 27]",86091.1365,12
602,"[17, 4, 6, 22, 29, 32, 30]",46670.596,7
603,"[17, 10, 4, 6, 22, 8]",28134.589000000004,6
604,"[17, 10, 4, 6, 22, 8, 21, 31, 14, 18]",50485.946,10
605,"[17, 10, 4, 6, 22, 8, 23, 13, 14, 31, 21]",53426.1165,11
606,"[17, 10, 4, 6, 22, 8, 23, 21, 14, 18, 19, 13, 9]",64955.61250000001,13
607,"[17, 10, 4, 6, 22, 23]",29446.902500000004,6
608,"[17, 10, 4, 6, 22, 23, 9, 13, 21, 14, 18, 1, 20]",69544.0635,13
609,"[17, 10, 4, 6, 22, 23, 13, 14, 18, 19, 29, 30]",80557.50899999999,12
610,"[17, 10, 4, 6, 22, 23, 13, 19]",41404.976500000004,8
611,"[17, 10, 4, 6, 22, 23, 29, 19, 18, 24, 1, 20, 14]",80718.81499999999,13
612,"[17, 10, 4, 6, 22, 23, 29, 32]",42583.8535,8
613,"[17, 10, 4, 6, 22, 25]",24833.647,6
614,"[17, 10, 4, 6, 22, 25, 28]",27316.2155,7
615,"[17, 10, 4, 6, 22, 29, 16]",28850.711000000003,7
616,"[17, 10, 4, 6, 22, 29, 16, 13]",33568.224500000004,8
617,"[17, 10, 4, 6, 22, 29, 16, 13, 19, 18]",48282.61750000001,10
618,"[17, 10, 4, 6, 22, 29, 16, 19, 15]",46538.137,9
619,"[17, 10, 4, 6, 22, 29, 16, 19, 18, 13, 23]",55128.6995,11
620,"[17, 10, 4, 6, 22, 29, 16, 23, 21, 8, 23]",50945.739,11
621,"[17, 10, 4, 6, 22, 29, 19, 13, 9, 23]",45104.11400000001,10
622,"[17, 10, 4, 6, 22, 29, 19, 16, 23, 9]",46063.086,10
623,"[17, 10, 4, 6, 22, 29, 19, 16, 23, 29]",48381.094,10
624,"[17, 10, 4, 6, 22, 29, 19, 18, 14, 13, 16, 23]",62195.208000000006,12
625,"[17, 10, 4, 6, 22, 29, 19, 18, 14, 21, 23]",55931.6845,11
626,"[17, 10, 4, 6, 22, 29, 19, 18, 14, 31, 21, 13, 16]",67611.0785,13
627,"[17, 10, 4, 6, 22, 29, 19, 18, 20, 31, 14]",59910.978500000005,11
628,"[17, 10, 4, 6, 22, 29, 19, 18, 24, 1, 20]",63374.7135,11
629,"[17, 10, 4, 6, 22, 29, 19, 32]",37455.91650000001,8
630,"[17, 10, 4, 6, 22, 29, 19, 32, 30]",55831.8735,9
631,"[17, 10, 4, 6, 22, 29, 23, 8]",35097.0835,8
632,"[17, 10, 4, 6, 22, 29, 23, 8, 21]",42535.201499999996,9
633,"[17, 10, 4, 6, 22, 29, 23, 9, 13]",36974.412000000004,9
634,"[17, 10, 4, 6, 22, 29, 23, 9, 13, 14, 21, 31]",52068.705,12
635,"[17, 10, 4, 6, 22, 29, 23, 9, 13, 16, 19, 32, 15]",68731.2205,13
636,"[17, 10, 4, 6, 22, 29, 23, 16, 13, 9]",42467.338,10
637,"[17, 10, 4, 6, 22, 29, 23, 21, 8, 23, 9, 13, 14]",60680.678,13
638,"[17, 10, 4, 6, 22, 29, 23, 21, 8, 23, 9, 13, 16]",58856.881,13
639,"[17, 10, 4, 6, 22, 29, 23, 21, 14, 13, 18, 19]",63450.2375,12
640,"[17, 10, 4, 6, 22, 29, 30, 28, 25, 22, 23, 8]",77157.85249999998,12
641,"[17, 10, 4, 6, 22, 29, 32]",30947.7605,7
642,"[17, 10, 4, 6, 22, 29, 32, 19, 13]",42888.47150000001,9
643,"[17, 10, 4, 6, 22, 29, 32, 19, 13, 14, 18, 20, 1]",68578.49050000001,13
644,"[17, 10, 4, 6, 22, 29, 32, 19, 13, 14, 18, 20, 31]",69764.85800000001,13
645,"[17, 10, 4, 6, 22, 29, 32, 19, 13, 16, 23, 21, 14]",62461.43050000001,13
646,"[17, 10, 4, 6, 22, 29, 32, 19, 13, 21]",50639.19900000001,10
647,"[17, 10, 4, 6, 22, 29, 32, 19, 16, 13]",45698.49100000001,10
648,"[17, 10, 4, 6, 22, 29, 32, 19, 18, 14]",50008.93550000001,10
649,"[17, 10, 4, 6, 22, 29, 32, 19, 18, 24]",54260.577,10
650,"[17, 10, 4, 6, 22, 29, 32, 30, 28, 25]",65455.62699999999,10
651,"[17, 10, 4, 28, 25, 22, 29, 16, 23, 21, 8]",49854.362499999996,11
652,"[17, 10, 4, 30, 32, 19, 13, 9, 23, 21, 31, 14, 18]",84893.2675,13
653,"[17, 30, 32, 29, 23, 16, 19, 13, 14, 21, 23, 9]",89494.10399999999,12
654,"[18, 13, 9, 23, 8, 22, 6, 4, 17, 3]",74544.71350000003,10
655,"[18, 13, 9, 23, 16, 19, 29, 12, 22, 8, 21, 14]",82227.90050000002,12
656,"[18, 13, 16, 19, 29, 22, 6, 4, 10, 17]",49894.2035,10
657,"[18, 13, 16, 29, 19, 32, 30, 4, 10]",70470.64199999999,9
658,"[18, 13, 19, 16, 23, 8]",28932.49500000001,6
659,"[18, 13, 19, 32, 30, 17, 10, 4, 6, 22, 25, 28]",86797.85199999998,12
660,"[18, 14, 13, 16, 19, 29]",29730.413000000008,6
661,"[18, 14, 13, 19, 16, 23, 22, 29]",42988.89300000001,8
662,"[18, 14, 13, 19, 29, 22, 6]",34874.484500000006,7
663,"[18, 14, 21, 13, 18, 19, 16, 23, 29, 22, 25]",60139.28350000002,11
664,"[18, 14, 21, 23, 16, 13]",25349.672000000002,6
665,"[18, 14, 21, 23, 22, 6, 4, 17]",42495.86700000001,8
666,"[18, 14, 21, 31, 12, 22, 29, 16, 13, 14, 18, 15, 7]",84824.42600000002,13
667,"[18, 14, 21, 31, 12, 29, 22, 6, 4, 28]",62516.065500000004,10
668,"[18, 14, 31, 21, 8, 23, 29, 22, 6, 4, 10, 17]",57448.440500000004,12
669,"[18, 14, 31, 21, 13, 18, 24, 2]",49494.5455,8
670,"[18, 14, 31, 21, 23, 8]",24640.076500000003,6
671,"[18, 14, 31, 21, 23, 13, 18, 19, 32]",47054.69,9
672,"[18, 15, 3, 17, 10, 4, 6, 22, 29, 12]",89286.25800000003,10
673,"[18, 15, 19, 32, 29, 22, 25]",44205.9155,7
674,"[18, 19, 13, 14, 31, 21, 23, 16, 29, 22]",49832.547000000006,10
675,"[18, 19, 13, 16, 29, 22, 6, 4, 28, 25, 22, 23]",58853.78250000001,12
676,"[18, 19, 32, 29, 22, 25, 28, 4, 10, 17]",47481.784,10
677,"[18, 20, 1, 18, 14, 31, 21, 23, 8, 22, 6]",59594.9325,11
678,"[18, 20, 31, 14, 13, 23, 22, 8]",49624.20400000001,8
679,"[18, 20, 31, 14, 21, 23, 16, 13, 18, 19, 32, 29]",67401.4205,12
680,"[18, 24, 1, 20, 14, 18, 15, 19, 29]",65168.73449999999,9
681,"[19, 13, 9, 23, 21, 14, 18, 15]",38317.923500000004,8
682,"[19, 13, 9, 23, 21, 14, 20, 18, 19, 29, 32, 30]",76861.003,12
