id,sequence,length,num_stops
18956,"[49, 29, 115, 91, 138, 12, 90, 14]",16239.7765,8
18957,"[49, 115, 91, 89, 12, 90, 14]",16290.078000000001,7
18958,"[49, 115, 91, 137, 12, 90, 14]",16334.399500000001,7
18959,"[49, 29, 130, 137, 12, 90, 14]",16343.282500000001,7
18960,"[49, 26, 29, 115, 137, 12, 90, 14]",16485.051499999998,8
18961,"[49, 115, 137, 19]",10036.3735,4
18962,"[49, 29, 130, 19]",10976.476,4
18963,"[49, 29, 115, 137, 19]",11237.249,5
18964,"[49, 115, 137, 149, 19]",11252.282500000001,5
18965,"[49, 115, 137, 12, 19]",12389.4305,5
18966,"[49, 29, 115, 137, 149, 19]",12453.158000000001,6
18967,"[49, 115, 130, 19]",12749.9675,4
18968,"[49, 26, 29, 130, 19]",12973.4725,5
18969,"[49, 115, 91, 137, 19]",13083.593499999999,5
18970,"[49, 29, 130, 137, 19]",13092.4765,5
18971,"[49, 26, 129, 25]",8959.976,4
18972,"[49, 29, 129, 25]",9235.125,4
18973,"[49, 26, 129, 83, 25]",9505.504,5
18974,"[49, 123, 129, 25]",9685.799,4
18975,"[49, 29, 129, 83, 25]",9780.653,5
18976,"[49, 123, 129, 83, 25]",10231.327,5
18977,"[49, 29, 26, 129, 25]",10732.3515,5
18978,"[49, 26, 129, 83, 50, 25]",10757.556500000002,6
18979,"[49, 29, 28, 57, 25]",10825.199,5
18980,"[49, 29, 129, 83, 50, 25]",11032.7055,6
18981,"[49, 29]",1486.8245,2
18982,"[49, 26, 29]",3483.821,3
18983,"[49, 115, 29]",4421.242,3
18984,"[49, 123, 115, 29]",8016.043500000001,4
18985,"[49, 123, 26, 29]",8717.7845,4
18986,"[49, 26, 129, 29]",8944.0455,4
18987,"[49, 123, 129, 29]",9669.8685,4
18988,"[49, 115, 130, 29]",9760.715,4
18989,"[49, 26, 123, 115, 29]",10663.881000000001,5
18990,"[49, 123, 129, 26, 29]",11167.095,5
18991,"[49, 115, 91, 154, 46, 96, 48, 162, 52, 31]",29669.7785,10
18992,"[49, 115, 91, 154, 46, 86, 48, 162, 52, 31]",30060.0045,10
18993,"[49, 115, 91, 154, 46, 96, 48, 162, 52, 105, 31]",30654.269,11
18994,"[49, 115, 91, 154, 127, 46, 96, 48, 162, 52, 31]",30825.973500000004,11
18995,"[49, 29, 115, 91, 154, 46, 96, 48, 162, 52, 31]",30870.654,11
18996,"[49, 115, 91, 154, 46, 96, 48, 44, 162, 52, 31]",30933.7675,11
18997,"[49, 115, 91, 154, 46, 86, 48, 162, 52, 105, 31]",31044.495,11
18998,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 52, 31]",31121.485500000003,11
18999,"[49, 115, 91, 154, 127, 46, 86, 48, 162, 52, 31]",31216.199500000002,11
19000,"[49, 29, 115, 91, 154, 46, 86, 48, 162, 52, 31]",31260.879999999997,11
19001,"[49, 26, 129, 15, 36]",13878.984,5
19002,"[49, 26, 129, 83, 15, 36]",13878.984,6
19003,"[49, 29, 129, 15, 36]",14154.132999999998,5
19004,"[49, 29, 129, 83, 15, 36]",14154.132999999998,6
19005,"[49, 123, 129, 83, 15, 36]",14604.806999999997,6
19006,"[49, 123, 129, 15, 36]",14604.807,5
19007,"[49, 26, 129, 83, 50, 15, 36]",15424.403000000002,7
19008,"[49, 29, 26, 129, 15, 36]",15651.359499999999,6
19009,"[49, 29, 26, 129, 83, 15, 36]",15651.359499999999,7
19010,"[49, 29, 129, 83, 50, 15, 36]",15699.552,7
19011,"[49, 115, 137, 12, 90, 14, 117, 97, 108, 37]",25129.5265,10
19012,"[49, 115, 137, 12, 90, 94, 107, 108, 37]",26290.485,9
19013,"[49, 115, 137, 12, 90, 14, 117, 97, 108, 16, 37]",26307.732500000002,11
19014,"[49, 29, 115, 137, 12, 90, 14, 117, 97, 108, 37]",26330.402,11
19015,"[49, 115, 137, 149, 12, 90, 14, 117, 97, 108, 37]",26465.998,11
19016,"[49, 115, 137, 12, 90, 63, 35, 97, 108, 37]",26675.8475,10
19017,"[49, 115, 91, 138, 12, 90, 14, 117, 97, 108, 37]",26881.248,11
19018,"[49, 115, 137, 12, 90, 14, 117, 97, 107, 108, 37]",26947.8015,11
19019,"[49, 115, 137, 12, 73, 93, 63, 35, 97, 108, 37]",27456.092,11
19020,"[49, 115, 137, 12, 90, 94, 107, 108, 16, 37]",27468.691000000003,10
19021,"[49, 115, 137, 12, 73, 93, 42]",13844.675000000003,7
19022,"[49, 29, 115, 137, 12, 73, 93, 42]",15045.550500000001,8
19023,"[49, 115, 137, 149, 12, 73, 93, 42]",15181.146500000003,8
19024,"[49, 115, 137, 12, 73, 17, 42]",15382.139000000001,7
19025,"[49, 115, 137, 12, 90, 63, 42]",15542.343000000003,7
19026,"[49, 115, 91, 138, 12, 73, 93, 42]",15596.396500000003,8
19027,"[49, 115, 137, 12, 124, 73, 93, 42]",15827.840000000002,8
19028,"[49, 115, 137, 12, 73, 93, 17, 42]",15836.361000000003,8
19029,"[49, 115, 91, 154, 46, 17, 42]",15837.357,7
19030,"[49, 115, 137, 12, 124, 74, 17, 42]",16023.567000000001,8
19031,"[49, 115, 137, 12, 90, 63, 66, 47]",18899.518500000006,8
19032,"[49, 115, 137, 12, 73, 93, 42, 66, 47]",18979.144500000002,9
19033,"[49, 115, 137, 12, 73, 93, 63, 66, 47]",19679.763000000006,9
19034,"[49, 29, 115, 137, 12, 90, 63, 66, 47]",20100.394,9
19035,"[49, 29, 115, 137, 12, 73, 93, 42, 66, 47]",20180.020000000004,10
19036,"[49, 115, 137, 149, 12, 90, 63, 66, 47]",20235.990000000005,9
19037,"[49, 115, 137, 12, 73, 17, 66, 47]",20243.815500000004,8
19038,"[49, 115, 137, 149, 12, 73, 93, 42, 66, 47]",20315.616,10
19039,"[49, 115, 137, 12, 90, 63, 35, 47]",20382.523,8
19040,"[49, 115, 137, 12, 73, 17, 42, 66, 47]",20516.608500000002,9
19041,"[49, 115, 91, 154, 46, 96, 48]",15677.2495,7
19042,"[49, 115, 91, 154, 46, 86, 48]",16067.4755,7
19043,"[49, 115, 91, 154, 127, 46, 96, 48]",16833.444500000005,8
19044,"[49, 29, 115, 91, 154, 46, 96, 48]",16878.125,8
19045,"[49, 115, 91, 154, 127, 46, 86, 48]",17223.670500000004,8
19046,"[49, 29, 115, 91, 154, 46, 86, 48]",17268.351,8
19047,"[49, 115, 137, 12, 73, 17, 48]",17529.7265,7
19048,"[49, 115, 91, 154, 46, 86, 96, 48]",17613.092500000002,8
19049,"[49, 115, 91, 154, 46, 96, 86, 48]",17917.589500000002,8
19050,"[49, 115, 137, 12, 73, 93, 17, 48]",17983.948500000002,8
19051,"[49, 29, 130, 54]",7195.0235,4
19052,"[49, 29, 28, 54]",7649.0985,4
19053,"[49, 29, 28, 132, 54]",7904.023499999999,5
19054,"[49, 115, 130, 54]",8968.515,4
19055,"[49, 26, 29, 130, 54]",9192.02,5
19056,"[49, 26, 29, 28, 54]",9646.095,5
19057,"[49, 26, 29, 28, 132, 54]",9901.02,6
19058,"[49, 115, 29, 130, 54]",10129.441,5
19059,"[49, 29, 115, 130, 54]",10169.3905,5
19060,"[49, 115, 29, 28, 54]",10583.516,5
19061,"[49, 115, 91, 154, 58]",10788.320500000002,5
19062,"[49, 115, 142, 58]",11109.4935,4
19063,"[49, 115, 142, 5, 58]",11346.892,5
19064,"[49, 29, 115, 91, 154, 58]",11989.196,6
19065,"[49, 115, 91, 154, 5, 58]",12178.506500000001,6
19066,"[49, 29, 115, 142, 58]",12310.368999999999,5
19067,"[49, 115, 91, 142, 58]",12406.565500000004,5
19068,"[49, 123, 142, 58]",12410.6525,4
19069,"[49, 29, 115, 142, 5, 58]",12547.767499999998,6
19070,"[49, 115, 91, 142, 5, 58]",12643.964000000004,6
19071,"[49, 26, 129, 65, 76, 62]",19708.985500000003,6
19072,"[49, 29, 129, 65, 76, 62]",19984.1345,6
19073,"[49, 123, 129, 65, 76, 62]",20434.808500000003,6
19074,"[49, 26, 129, 65, 81, 62]",20913.013000000003,6
19075,"[49, 26, 129, 83, 15, 65, 76, 62]",20966.5655,8
19076,"[49, 26, 129, 15, 65, 76, 62]",20966.5655,7
19077,"[49, 26, 129, 83, 15, 81, 62]",21113.018000000004,7
19078,"[49, 26, 129, 15, 81, 62]",21113.018000000004,6
19079,"[49, 29, 129, 65, 81, 62]",21188.162,6
19080,"[49, 29, 129, 83, 15, 65, 76, 62]",21241.714500000002,8
19081,"[49, 115, 137, 12, 90, 63, 66]",16903.217000000004,7
19082,"[49, 115, 137, 12, 73, 93, 42, 66]",16982.843,8
19083,"[49, 115, 137, 12, 73, 93, 63, 66]",17683.461500000005,8
19084,"[49, 29, 115, 137, 12, 90, 63, 66]",18104.0925,8
19085,"[49, 29, 115, 137, 12, 73, 93, 42, 66]",18183.718500000003,9
19086,"[49, 115, 137, 149, 12, 90, 63, 66]",18239.688500000004,8
19087,"[49, 115, 137, 12, 73, 17, 66]",18247.514000000003,7
19088,"[49, 115, 137, 149, 12, 73, 93, 42, 66]",18319.3145,9
19089,"[49, 115, 137, 12, 73, 17, 42, 66]",18520.307,8
19090,"[49, 115, 137, 12, 73, 93, 42, 63, 66]",18541.177000000003,9
19091,"[49, 26, 129, 15, 36, 68]",16827.04,6
19092,"[49, 26, 129, 83, 15, 36, 68]",16827.04,7
19093,"[49, 29, 129, 15, 36, 68]",17102.189,6
19094,"[49, 29, 129, 83, 15, 36, 68]",17102.189,7
19095,"[49, 123, 129, 15, 36, 68]",17552.863,6
19096,"[49, 123, 129, 83, 15, 36, 68]",17552.862999999998,7
19097,"[49, 26, 129, 65, 81, 68]",18309.4815,6
19098,"[49, 26, 129, 83, 50, 15, 36, 68]",18372.459000000003,8
19099,"[49, 26, 129, 15, 81, 68]",18509.486500000003,6
19100,"[49, 26, 129, 83, 15, 81, 68]",18509.486500000003,7
19101,"[49, 115, 137, 12, 90, 63, 66, 47, 144, 151, 69]",26951.829500000003,11
19102,"[49, 115, 137, 12, 73, 93, 42, 66, 47, 144, 151, 69]",27031.4555,12
19103,"[49, 115, 137, 12, 73, 93, 63, 66, 47, 144, 151, 69]",27732.074000000004,12
19104,"[49, 115, 137, 12, 90, 14, 117, 97, 108, 16, 69]",27886.894000000004,11
19105,"[49, 29, 115, 137, 12, 90, 63, 66, 47, 144, 151, 69]",28152.704999999998,12
19106,"[49, 29, 115, 137, 12, 73, 93, 42, 66, 47, 144, 151, 69]",28232.331000000002,13
19107,"[49, 115, 137, 12, 90, 14, 117, 97, 108, 16, 160, 69]",28277.341000000004,12
19108,"[49, 115, 137, 149, 12, 90, 63, 66, 47, 144, 151, 69]",28288.301000000003,12
19109,"[49, 115, 137, 12, 73, 17, 66, 47, 144, 151, 69]",28296.126500000002,11
19110,"[49, 115, 137, 12, 90, 63, 66, 47, 156, 159, 69]",28314.804500000006,11
19111,"[49, 115, 142, 3, 70]",20296.980499999998,5
19112,"[49, 123, 3, 70]",21236.061,4
19113,"[49, 29, 115, 142, 3, 70]",21497.856,6
19114,"[49, 115, 91, 142, 3, 70]",21594.0525,6
19115,"[49, 123, 142, 3, 70]",21598.139499999997,5
19116,"[49, 29, 115, 91, 142, 3, 70]",22794.928,7
19117,"[49, 26, 29, 115, 142, 3, 70]",23494.852499999997,7
19118,"[49, 115, 123, 3, 70]",23753.6575,5
19119,"[49, 115, 91, 154, 142, 3, 70]",23859.352,7
19120,"[49, 26, 123, 3, 70]",23883.8985,5
19121,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 158, 79]",33139.1705,14
19122,"[49, 115, 91, 154, 46, 86, 48, 44, 109, 116, 24, 21, 158, 79]",33529.3965,14
19123,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 116, 114, 158, 79]",33760.1935,13
19124,"[49, 115, 91, 154, 46, 86, 48, 44, 109, 116, 114, 158, 79]",34150.4195,13
19125,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 158, 23, 79]",34201.46,15
19126,"[49, 115, 91, 154, 46, 96, 48, 162, 116, 24, 21, 158, 79]",34240.342000000004,13
19127,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 116, 24, 114, 158, 79]",34241.7755,14
19128,"[49, 115, 91, 154, 127, 46, 96, 48, 44, 109, 116, 24, 21, 158, 79]",34295.3655,15
19129,"[49, 29, 115, 91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 158, 79]",34340.046,15
19130,"[49, 115, 91, 154, 46, 86, 48, 44, 109, 116, 24, 21, 158, 23, 79]",34591.686,15
19131,"[49, 26, 129, 65, 81]",14309.523000000003,5
19132,"[49, 26, 129, 83, 15, 81]",14509.528000000002,6
19133,"[49, 26, 129, 15, 81]",14509.528000000002,5
19134,"[49, 29, 129, 65, 81]",14584.672,5
19135,"[49, 29, 129, 83, 15, 81]",14784.677,6
19136,"[49, 29, 129, 15, 81]",14784.677,5
19137,"[49, 123, 129, 65, 81]",15035.346000000003,5
19138,"[49, 123, 129, 83, 15, 81]",15235.350999999999,6
19139,"[49, 123, 129, 15, 81]",15235.351000000002,5
19140,"[49, 26, 129, 83, 15, 65, 81]",15567.103000000001,7
19141,"[49, 26, 129, 83]",7651.138000000001,4
19142,"[49, 29, 129, 83]",7926.286999999999,4
19143,"[49, 123, 129, 83]",8376.961,4
19144,"[49, 29, 26, 129, 83]",9423.513500000001,5
19145,"[49, 26, 29, 129, 83]",9923.2835,5
19146,"[49, 26, 129, 38, 83]",10636.36,5
19147,"[49, 26, 129, 25, 83]",10814.342,5
19148,"[49, 115, 29, 129, 83]",10860.7045,5
19149,"[49, 115, 123, 129, 83]",10894.557499999999,5
19150,"[49, 29, 129, 38, 83]",10911.509,5
19151,"[49, 26, 129, 65, 81, 84]",19092.291500000003,6
19152,"[49, 26, 129, 83, 15, 81, 84]",19292.296500000004,7
19153,"[49, 26, 129, 15, 81, 84]",19292.296500000004,6
19154,"[49, 29, 129, 65, 81, 84]",19367.4405,6
19155,"[49, 29, 129, 83, 15, 81, 84]",19567.4455,7
19156,"[49, 29, 129, 15, 81, 84]",19567.4455,6
19157,"[49, 123, 129, 65, 81, 84]",19818.114500000003,6
19158,"[49, 123, 129, 83, 15, 81, 84]",20018.1195,7
19159,"[49, 123, 129, 15, 81, 84]",20018.119500000004,6
19160,"[49, 26, 129, 83, 15, 65, 81, 84]",20349.8715,8
19161,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 13, 92, 43, 157, 88]",39437.278000000006,17
19162,"[49, 115, 91, 154, 46, 86, 48, 44, 109, 116, 24, 21, 13, 92, 43, 157, 88]",39827.504,17
19163,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 98, 13, 92, 43, 157, 88]",40001.499,18
19164,"[49, 115, 91, 154, 46, 86, 48, 44, 109, 116, 24, 21, 98, 13, 92, 43, 157, 88]",40391.725000000006,18
19165,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 158, 23, 157, 88]",40485.108499999995,16
19166,"[49, 115, 91, 154, 46, 96, 48, 162, 116, 24, 21, 13, 92, 43, 157, 88]",40538.4495,16
19167,"[49, 115, 91, 154, 127, 46, 96, 48, 44, 109, 116, 24, 21, 13, 92, 43, 157, 88]",40593.473000000005,18
19168,"[49, 29, 115, 91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 13, 92, 43, 157, 88]",40638.1535,18
19169,"[49, 115, 91, 154, 46, 86, 48, 44, 109, 116, 24, 21, 158, 23, 157, 88]",40875.3345,16
19170,"[49, 115, 91, 154, 46, 86, 48, 162, 116, 24, 21, 13, 92, 43, 157, 88]",40928.675500000005,16
19171,"[49, 115, 137, 12, 90]",10657.299500000001,5
19172,"[49, 29, 115, 137, 12, 90]",11858.175,6
19173,"[49, 115, 137, 149, 12, 90]",11993.771,6
19174,"[49, 115, 91, 138, 12, 90]",12409.021,6
19175,"[49, 29, 115, 137, 149, 12, 90]",13194.6465,7
19176,"[49, 29, 115, 91, 138, 12, 90]",13609.896499999999,7
19177,"[49, 115, 91, 89, 12, 90]",13660.198,6
19178,"[49, 115, 91, 137, 12, 90]",13704.5195,6
19179,"[49, 29, 130, 137, 12, 90]",13713.4025,6
19180,"[49, 26, 29, 115, 137, 12, 90]",13855.171499999999,7
19181,"[49, 115, 91]",5330.808000000001,3
19182,"[49, 29, 115, 91]",6531.683499999999,4
19183,"[49, 26, 29, 115, 91]",8528.68,5
19184,"[49, 115, 137, 91]",8587.804,4
19185,"[49, 123, 115, 91]",8925.6095,4
19186,"[49, 115, 142, 91]",9772.585,4
19187,"[49, 29, 115, 137, 91]",9788.6795,5
19188,"[49, 29, 115, 142, 91]",10973.460499999997,5
19189,"[49, 123, 142, 91]",11073.743999999999,4
19190,"[49, 26, 123, 115, 91]",11573.447,5
19191,"[49, 115, 91, 154, 46, 96]",13401.9025,6
19192,"[49, 115, 91, 154, 127, 46, 96]",14558.097500000003,7
19193,"[49, 29, 115, 91, 154, 46, 96]",14602.777999999998,7
19194,"[49, 115, 91, 154, 46, 86, 96]",15337.7455,7
19195,"[49, 29, 115, 91, 154, 127, 46, 96]",15758.973000000002,8
19196,"[49, 115, 91, 154, 120, 127, 46, 96]",15759.598500000004,8
19197,"[49, 115, 142, 154, 46, 96]",15885.694,6
19198,"[49, 115, 91, 138, 154, 46, 96]",15969.692000000003,7
19199,"[49, 115, 91, 154, 127, 46, 86, 96]",16493.940500000004,8
19200,"[49, 29, 115, 91, 154, 46, 86, 96]",16538.621,8
19201,"[49, 115, 137, 12, 90, 94, 107]",21994.815000000002,7
19202,"[49, 115, 137, 12, 90, 14, 117, 97, 107]",22652.131500000003,9
19203,"[49, 29, 115, 137, 12, 90, 94, 107]",23195.690499999997,8
19204,"[49, 115, 137, 149, 12, 90, 94, 107]",23331.286500000002,8
19205,"[49, 115, 137, 30, 94, 107]",23395.6255,6
19206,"[49, 115, 91, 138, 12, 90, 94, 107]",23746.536500000002,8
19207,"[49, 29, 115, 137, 12, 90, 14, 117, 97, 107]",23853.006999999998,10
19208,"[49, 115, 137, 149, 12, 90, 14, 117, 97, 107]",23988.603000000003,10
19209,"[49, 115, 137, 12, 90, 14, 94, 107]",24069.7235,8
19210,"[49, 115, 137, 12, 90, 63, 35, 97, 107]",24198.4525,9
19211,"[49, 115]",2353.5955000000004,2
19212,"[49, 29, 115]",3554.4709999999995,3
19213,"[49, 26, 29, 115]",5551.4675,4
19214,"[49, 123, 115]",5948.397000000001,3
19215,"[49, 26, 123, 115]",8596.2345,4
19216,"[49, 29, 130, 115]",8893.944,4
19217,"[49, 29, 26, 123, 115]",10368.61,5
19218,"[49, 123, 26, 29, 115]",10785.431,5
19219,"[49, 26, 29, 130, 115]",10890.9405,5
19220,"[49, 26, 129, 29, 115]",11011.692,5
19221,"[49, 123]",2892.1980000000003,2
19222,"[49, 115, 123]",5409.7945,3
19223,"[49, 26, 123]",5540.0355,3
19224,"[49, 29, 115, 123]",6610.67,4
19225,"[49, 29, 26, 123]",7312.411,4
19226,"[49, 26, 129, 123]",7989.3460000000005,4
19227,"[49, 29, 129, 123]",8264.494999999999,4
19228,"[49, 26, 29, 115, 123]",8607.6665,5
19229,"[49, 29, 26, 129, 123]",9761.7215,5
19230,"[49, 115, 29, 26, 123]",10246.8285,5
19231,"[49, 26, 129]",5077.860500000001,3
19232,"[49, 29, 129]",5353.009499999999,3
19233,"[49, 123, 129]",5803.6835,3
19234,"[49, 29, 26, 129]",6850.236,4
19235,"[49, 26, 29, 129]",7350.005999999999,4
19236,"[49, 115, 29, 129]",8287.427,4
19237,"[49, 115, 123, 129]",8321.279999999999,4
19238,"[49, 26, 123, 129]",8451.521,4
19239,"[49, 29, 115, 123, 129]",9522.1555,5
19240,"[49, 115, 29, 26, 129]",9784.6535,5
19241,"[49, 29, 130]",4737.024,3
19242,"[49, 115, 130]",6510.5155,3
19243,"[49, 26, 29, 130]",6734.0205000000005,4
19244,"[49, 115, 29, 130]",7671.441500000001,4
19245,"[49, 29, 115, 130]",7711.391,4
19246,"[49, 29, 28, 130]",9180.0175,4
19247,"[49, 115, 137, 130]",9190.471000000001,4
19248,"[49, 26, 29, 115, 130]",9708.3875,5
19249,"[49, 123, 115, 130]",10105.317000000001,4
19250,"[49, 29, 28, 54, 130]",10107.098,5
19251,"[49, 29, 28, 132]",6650.5035,4
19252,"[49, 29, 130, 54, 132]",8448.5435,5
19253,"[49, 26, 29, 28, 132]",8647.5,5
19254,"[49, 29, 28, 54, 132]",8902.6185,5
19255,"[49, 115, 29, 28, 132]",9584.921,5
19256,"[49, 115, 130, 54, 132]",10222.035,5
19257,"[49, 26, 29, 130, 54, 132]",10445.54,6
19258,"[49, 26, 29, 28, 54, 132]",10899.615,6
19259,"[49, 29, 130, 28, 132]",11371.147,5
19260,"[49, 115, 29, 130, 54, 132]",11382.961000000001,6
19261,"[49, 115, 137]",5435.696000000001,3
19262,"[49, 29, 115, 137]",6636.5715,4
19263,"[49, 115, 91, 137]",8482.916000000001,4
19264,"[49, 29, 130, 137]",8491.799,4
19265,"[49, 26, 29, 115, 137]",8633.568,5
19266,"[49, 123, 115, 137]",9030.497500000001,4
19267,"[49, 29, 115, 91, 137]",9683.7915,5
19268,"[49, 115, 130, 137]",10265.290500000001,4
19269,"[49, 26, 29, 130, 137]",10488.7955,5
19270,"[49, 115, 29, 130, 137]",11426.216500000002,5
19271,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 116, 139]",27955.087,11
19272,"[49, 115, 91, 154, 46, 86, 48, 44, 109, 116, 139]",28345.313,11
19273,"[49, 115, 91, 154, 46, 96, 48, 162, 116, 139]",29056.2585,10
19274,"[49, 115, 91, 154, 127, 46, 96, 48, 44, 109, 116, 139]",29111.282000000003,12
19275,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 116, 114, 139]",29135.612,12
19276,"[49, 29, 115, 91, 154, 46, 96, 48, 44, 109, 116, 139]",29155.962499999998,12
19277,"[49, 115, 91, 154, 46, 86, 48, 162, 116, 139]",29446.4845,10
19278,"[49, 115, 91, 154, 127, 46, 86, 48, 44, 109, 116, 139]",29501.508,12
19279,"[49, 115, 91, 154, 46, 86, 48, 44, 109, 116, 114, 139]",29525.838,12
19280,"[49, 29, 115, 91, 154, 46, 86, 48, 44, 109, 116, 139]",29546.188499999997,12
19281,"[49, 115, 142]",6903.160499999999,3
19282,"[49, 29, 115, 142]",8104.035999999998,4
19283,"[49, 115, 91, 142]",8200.232500000002,4
19284,"[49, 123, 142]",8204.3195,3
19285,"[49, 29, 115, 91, 142]",9401.108,5
19286,"[49, 26, 29, 115, 142]",10101.032499999998,5
19287,"[49, 115, 91, 154, 142]",10465.532000000001,5
19288,"[49, 123, 115, 142]",10497.962,4
19289,"[49, 115, 123, 142]",10721.916,4
19290,"[49, 26, 123, 142]",10852.157,4
19291,"[49, 115, 91, 154, 46, 96, 143]",15708.248,7
19292,"[49, 115, 137, 12, 73, 17, 143]",15718.654000000002,7
19293,"[49, 115, 137, 12, 73, 93, 17, 143]",16172.876000000004,8
19294,"[49, 115, 91, 154, 46, 17, 143]",16173.872000000001,7
19295,"[49, 115, 137, 12, 124, 74, 17, 143]",16360.082000000002,8
19296,"[49, 115, 91, 154, 127, 46, 96, 143]",16864.443000000003,8
19297,"[49, 29, 115, 91, 154, 46, 96, 143]",16909.123499999998,8
19298,"[49, 29, 115, 137, 12, 73, 17, 143]",16919.5295,8
19299,"[49, 115, 137, 149, 12, 73, 17, 143]",17055.125500000002,8
19300,"[49, 115, 91, 138, 124, 74, 17, 143]",17077.4535,8
19301,"[49, 26, 129, 15, 146]",14032.706999999999,5
19302,"[49, 26, 129, 83, 15, 146]",14032.706999999999,6
19303,"[49, 29, 129, 15, 146]",14307.856,5
19304,"[49, 29, 129, 83, 15, 146]",14307.856,6
19305,"[49, 123, 129, 15, 146]",14758.529999999999,5
19306,"[49, 123, 129, 83, 15, 146]",14758.529999999999,6
19307,"[49, 26, 129, 83, 50, 15, 146]",15578.126,7
19308,"[49, 29, 26, 129, 15, 146]",15805.0825,6
19309,"[49, 29, 26, 129, 83, 15, 146]",15805.0825,7
19310,"[49, 29, 129, 83, 50, 15, 146]",15853.274999999998,7
19311,"[49, 115, 91, 154, 46, 96, 48, 72, 20, 148]",44232.445999999996,10
19312,"[49, 115, 91, 154, 46, 86, 72, 20, 148]",44340.316000000006,9
19313,"[49, 115, 91, 154, 46, 86, 48, 72, 20, 148]",44622.672000000006,10
19314,"[49, 115, 91, 154, 127, 46, 96, 48, 72, 20, 148]",45388.641,11
19315,"[49, 29, 115, 91, 154, 46, 96, 48, 72, 20, 148]",45433.321500000005,11
19316,"[49, 115, 91, 154, 58, 72, 20, 148]",45440.52700000002,8
19317,"[49, 115, 91, 154, 127, 46, 86, 72, 20, 148]",45496.51100000001,10
19318,"[49, 29, 115, 91, 154, 46, 86, 72, 20, 148]",45541.1915,10
19319,"[49, 115, 142, 58, 72, 20, 148]",45761.70000000001,7
19320,"[49, 115, 91, 154, 127, 46, 86, 48, 72, 20, 148]",45778.86700000001,11
19321,"[49, 115, 137, 12, 90, 14, 117, 97, 108, 37, 101, 153]",29854.5085,12
19322,"[49, 115, 137, 12, 90, 94, 107, 108, 37, 101, 153]",31015.467,11
19323,"[49, 115, 137, 12, 90, 14, 117, 97, 108, 16, 37, 101, 153]",31032.714500000002,13
19324,"[49, 29, 115, 137, 12, 90, 14, 117, 97, 108, 37, 101, 153]",31055.384,13
19325,"[49, 115, 137, 149, 12, 90, 14, 117, 97, 108, 37, 101, 153]",31190.98,13
19326,"[49, 115, 137, 12, 90, 63, 35, 97, 108, 37, 101, 153]",31400.8295,12
19327,"[49, 115, 91, 138, 12, 90, 14, 117, 97, 108, 37, 101, 153]",31606.23,13
19328,"[49, 115, 137, 12, 90, 14, 117, 97, 107, 108, 37, 101, 153]",31672.7835,13
19329,"[49, 115, 137, 12, 73, 93, 63, 35, 97, 108, 37, 101, 153]",32181.074,13
19330,"[49, 115, 137, 12, 90, 94, 107, 108, 16, 37, 101, 153]",32193.673000000003,12
19331,"[49, 115, 91, 154]",7442.450500000001,4
19332,"[49, 29, 115, 91, 154]",8643.326,5
19333,"[49, 115, 142, 154]",9926.241999999998,4
19334,"[49, 115, 91, 138, 154]",10010.240000000002,5
19335,"[49, 26, 29, 115, 91, 154]",10640.3225,6
19336,"[49, 115, 137, 91, 154]",10699.4465,5
19337,"[49, 123, 115, 91, 154]",11037.252,5
19338,"[49, 29, 115, 142, 154]",11127.117499999998,5
19339,"[49, 29, 115, 91, 138, 154]",11211.1155,6
19340,"[49, 115, 91, 142, 154]",11223.314000000002,5
19341,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 158]",28610.5085,13
19342,"[49, 115, 91, 154, 46, 86, 48, 44, 109, 116, 24, 21, 158]",29000.7345,13
19343,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 116, 114, 158]",29231.5315,12
19344,"[49, 115, 91, 154, 46, 86, 48, 44, 109, 116, 114, 158]",29621.7575,12
19345,"[49, 115, 91, 154, 46, 96, 48, 162, 116, 24, 21, 158]",29711.68,12
19346,"[49, 115, 91, 154, 46, 96, 48, 44, 109, 116, 24, 114, 158]",29713.1135,13
19347,"[49, 115, 91, 154, 127, 46, 96, 48, 44, 109, 116, 24, 21, 158]",29766.703500000003,14
19348,"[49, 29, 115, 91, 154, 46, 96, 48, 44, 109, 116, 24, 21, 158]",29811.384,14
19349,"[49, 115, 91, 154, 46, 86, 48, 162, 116, 24, 21, 158]",30101.906,12
19350,"[49, 115, 91, 154, 46, 86, 48, 44, 109, 116, 24, 114, 158]",30103.3395,13
