route_id,edge_id,DELTA
111,19,1
111,20,0
111,21,0
112,1,0
112,2,1
112,3,0
112,4,0
112,5,1
112,6,0
112,7,1
112,8,1
112,9,0
112,10,0
112,11,0
112,12,0
112,13,0
112,14,0
112,15,0
112,16,1
112,17,0
112,18,0
112,19,1
112,20,0
112,21,0
113,1,0
113,2,0
113,3,0
113,4,1
113,5,0
113,6,1
113,7,0
113,8,1
113,9,0
113,10,0
113,11,0
113,12,0
113,13,0
113,14,0
113,15,0
113,16,1
113,17,0
113,18,0
113,19,1
113,20,0
113,21,0
114,1,0
114,2,0
114,3,1
114,4,0
114,5,0
114,6,0
114,7,0
114,8,1
114,9,0
114,10,0
114,11,0
114,12,0
114,13,0
114,14,0
114,15,0
114,16,0
114,17,1
114,18,0
114,19,1
114,20,1
114,21,0
115,1,0
115,2,0
115,3,1
115,4,0
115,5,0
115,6,0
115,7,0
115,8,1
115,9,0
115,10,0
115,11,0
115,12,0
115,13,0
115,14,0
115,15,0
115,16,0
115,17,0
115,18,1
115,19,1
115,20,1
115,21,1
116,1,0
116,2,0
116,3,0
116,4,1
116,5,0
116,6,1
116,7,0
116,8,1
116,9,0
116,10,0
116,11,0
116,12,0
116,13,0
116,14,0
116,15,0
116,16,0
116,17,1
116,18,0
116,19,1
116,20,1
116,21,0
117,1,0
117,2,1
117,3,0
117,4,0
117,5,1
117,6,0
117,7,0
117,8,0
117,9,1
117,10,0
117,11,0
117,12,0
117,13,0
117,14,1
117,15,0
117,16,1
117,17,0
117,18,0
117,19,0
117,20,0
117,21,0
118,1,0
118,2,0
118,3,1
118,4,0
118,5,0
118,6,0
118,7,1
118,8,0
118,9,1
118,10,0
118,11,0
118,12,0
118,13,0
118,14,1
118,15,0
118,16,1
118,17,0
118,18,0
118,19,0
118,20,0
118,21,0
119,1,0
119,2,1
119,3,0
119,4,0
119,5,1
119,6,0
119,7,0
119,8,0
119,9,0
119,10,1
119,11,1
119,12,1
119,13,0
119,14,0
119,15,0
119,16,1
119,17,0
119,18,0
119,19,0
119,20,0
119,21,0
120,1,0
120,2,0
120,3,1
120,4,0
120,5,0
120,6,0
120,7,0
120,8,1
120,9,0
120,10,0
120,11,0
120,12,0
120,13,0
120,14,0
120,15,0
120,16,0
120,17,0
120,18,0
120,19,1
120,20,0
120,21,0
121,1,0
121,2,1
121,3,0
121,4,0
121,5,1
121,6,0
121,7,0
121,8,0
121,9,0
121,10,1
121,11,0
121,12,0
121,13,1
121,14,1
121,15,0
121,16,1
121,17,0
121,18,0
121,19,0
121,20,0
121,21,0
122,1,0
122,2,0
122,3,1
122,4,0
122,5,0
122,6,0
122,7,1
122,8,0
122,9,0
122,10,1
122,11,1
122,12,1
122,13,0
122,14,0
122,15,0
122,16,1
122,17,0
122,18,0
122,19,0
122,20,0
122,21,0
123,1,0
123,2,0
123,3,1
123,4,0
123,5,0
123,6,0
123,7,1
123,8,0
123,9,0
123,10,1
123,11,0
123,12,0
123,13,1
123,14,1
123,15,0
123,16,1
123,17,0
123,18,0
123,19,0
123,20,0
123,21,0
124,1,0
124,2,0
124,3,0
124,4,1
124,5,0
124,6,1
124,7,1
124,8,0
124,9,1
124,10,0
124,11,0
124,12,0
124,13,0
124,14,1
124,15,0
124,16,1
124,17,0
124,18,0
124,19,0
124,20,0
124,21,0
125,1,0
125,2,1
125,3,0
125,4,0
125,5,1
125,6,0
125,7,1
125,8,1
125,9,0
125,10,0
125,11,0
125,12,0
125,13,0
125,14,0
125,15,0
125,16,0
125,17,0
125,18,0
125,19,1
125,20,0
125,21,0
126,1,0
126,2,1
126,3,0
126,4,0
126,5,1
126,6,0
126,7,0
126,8,0
126,9,1
126,10,0
126,11,0
126,12,0
126,13,0
126,14,1
126,15,0
126,16,0
126,17,1
126,18,0
126,19,0
126,20,1
126,21,0
127,1,0
127,2,0
127,3,0
127,4,1
127,5,0
127,6,1
127,7,0
127,8,1
127,9,0
127,10,0
127,11,0
127,12,0
127,13,0
127,14,0
127,15,0
127,16,0
127,17,0
127,18,0
127,19,1
127,20,0
127,21,0
128,1,0
128,2,0
128,3,1
128,4,0
128,5,0
128,6,0
128,7,1
128,8,0
128,9,1
128,10,0
128,11,0
128,12,0
128,13,0
128,14,1
128,15,0
128,16,0
128,17,1
128,18,0
128,19,0
128,20,1
128,21,0
129,1,0
129,2,1
129,3,0
129,4,0
129,5,1
129,6,0
129,7,1
129,8,1
129,9,0
129,10,0
129,11,0
129,12,0
129,13,0
129,14,0
129,15,0
129,16,0
129,17,0
129,18,0
129,19,0
129,20,0
129,21,0
130,1,0
130,2,0
130,3,0
130,4,1
130,5,0
130,6,1
130,7,0
130,8,1
130,9,0
130,10,0
130,11,0
130,12,0
130,13,0
130,14,0
130,15,0
130,16,0
130,17,0
130,18,0
130,19,0
130,20,0
130,21,0
131,1,0
131,2,1
131,3,0
131,4,0
131,5,1
131,6,0
131,7,0
131,8,0
131,9,1
131,10,0
131,11,0
131,12,0
131,13,0
131,14,1
131,15,0
131,16,1
131,17,0
131,18,0
131,19,1
131,20,0
131,21,0
132,1,0
132,2,0
132,3,1
132,4,0
132,5,0
132,6,0
132,7,1
132,8,0
132,9,1
132,10,0
132,11,0
132,12,0
132,13,0
132,14,1
132,15,0
132,16,1
132,17,0
132,18,0
132,19,1
132,20,0
132,21,0
133,1,0
133,2,1
133,3,0
133,4,0
133,5,1
133,6,0
133,7,0
133,8,0
133,9,1
133,10,0
133,11,0
133,12,0
133,13,0
133,14,1
133,15,0
133,16,0
133,17,1
133,18,0
133,19,0
133,20,0
133,21,0
134,1,0
134,2,1
134,3,0
134,4,0
134,5,1
134,6,0
134,7,0
134,8,0
134,9,1
134,10,0
134,11,0
134,12,0
134,13,0
134,14,1
134,15,0
134,16,1
134,17,0
134,18,0
134,19,0
134,20,1
134,21,0
135,1,0
135,2,1
135,3,0
135,4,0
135,5,1
135,6,0
135,7,0
135,8,0
135,9,1
135,10,0
135,11,0
135,12,0
135,13,0
135,14,1
135,15,0
135,16,0
135,17,0
135,18,1
135,19,0
135,20,0
135,21,1
136,1,0
136,2,0
136,3,1
136,4,0
136,5,0
136,6,0
136,7,1
136,8,0
136,9,1
136,10,0
136,11,0
136,12,0
136,13,0
136,14,1
136,15,0
136,16,0
136,17,1
136,18,0
136,19,0
136,20,0
136,21,0
137,1,0
137,2,1
137,3,0
137,4,0
137,5,1
137,6,0
137,7,0
137,8,0
137,9,0
137,10,1
137,11,1
137,12,1
137,13,0
137,14,0
137,15,0
137,16,0
137,17,1
137,18,0
137,19,0
137,20,0
137,21,0
138,1,0
138,2,0
138,3,1
138,4,0
138,5,0
138,6,0
138,7,1
138,8,0
138,9,1
138,10,0
138,11,0
138,12,0
138,13,0
138,14,1
138,15,0
138,16,1
138,17,0
138,18,0
138,19,0
138,20,1
138,21,0
139,1,0
139,2,0
139,3,1
139,4,0
139,5,0
139,6,0
139,7,1
139,8,0
139,9,1
139,10,0
139,11,0
139,12,0
139,13,0
139,14,1
139,15,0
139,16,0
139,17,0
139,18,1
139,19,0
139,20,0
139,21,1
140,1,0
140,2,0
140,3,1
140,4,0
140,5,0
140,6,0
140,7,0
140,8,1
140,9,0
140,10,0
140,11,0
140,12,0
140,13,0
140,14,0
140,15,0
140,16,0
140,17,0
140,18,0
140,19,1
140,20,1
140,21,0
141,1,0
141,2,1
141,3,0
141,4,0
141,5,1
141,6,0
141,7,0
141,8,0
141,9,0
141,10,1
141,11,0
141,12,0
141,13,1
141,14,1
141,15,0
141,16,0
141,17,1
141,18,0
141,19,0
141,20,0
141,21,0
142,1,0
142,2,0
142,3,1
142,4,0
142,5,0
142,6,0
142,7,1
142,8,0
142,9,0
142,10,1
142,11,1
142,12,1
142,13,0
142,14,0
142,15,0
142,16,0
142,17,1
142,18,0
142,19,0
142,20,0
142,21,0
143,1,0
143,2,0
143,3,1
143,4,0
143,5,0
143,6,0
143,7,1
143,8,0
143,9,0
143,10,1
143,11,0
143,12,0
143,13,1
143,14,1
143,15,0
143,16,0
143,17,1
143,18,0
143,19,0
143,20,0
143,21,0
144,1,0
144,2,0
144,3,0
144,4,1
144,5,0
144,6,1
144,7,1
144,8,0
144,9,1
144,10,0
144,11,0
144,12,0
144,13,0
144,14,1
144,15,0
144,16,0
144,17,1
144,18,0
144,19,0
144,20,0
144,21,0
145,1,0
145,2,1
145,3,0
145,4,0
145,5,1
145,6,0
145,7,1
145,8,1
145,9,0
145,10,0
145,11,0
145,12,0
145,13,0
145,14,0
145,15,0
145,16,0
145,17,0
145,18,0
145,19,1
145,20,1
145,21,0
146,1,0
146,2,0
146,3,0
146,4,1
146,5,0
146,6,1
146,7,0
146,8,1
146,9,0
146,10,0
146,11,0
146,12,0
146,13,0
146,14,0
146,15,0
146,16,0
146,17,0
146,18,0
146,19,1
146,20,1
146,21,0
147,1,0
147,2,0
147,3,1
147,4,0
147,5,0
147,6,0
147,7,0
147,8,1
147,9,0
147,10,0
147,11,0
147,12,0
147,13,0
147,14,0
147,15,0
147,16,1
147,17,1
147,18,0
147,19,1
147,20,0
147,21,0
148,1,0
148,2,0
148,3,1
148,4,0
148,5,0
148,6,0
148,7,0
148,8,1
148,9,0
148,10,0
148,11,0
148,12,0
148,13,0
148,14,0
148,15,0
148,16,1
148,17,0
148,18,1
148,19,1
148,20,0
148,21,1
149,1,0
149,2,0
149,3,0
149,4,1
149,5,0
149,6,1
149,7,0
149,8,1
149,9,0
149,10,0
149,11,0
149,12,0
149,13,0
149,14,0
149,15,0
149,16,1
149,17,1
149,18,0
149,19,1
149,20,0
149,21,0
150,1,0
150,2,1
150,3,0
150,4,0
150,5,1
150,6,0
150,7,0
150,8,0
150,9,1
150,10,0
150,11,0
150,12,0
150,13,0
150,14,1
150,15,0
150,16,0
150,17,0
150,18,1
150,19,0
150,20,0
150,21,0
151,1,0
151,2,0
151,3,1
151,4,0
151,5,0
151,6,0
151,7,1
151,8,0
151,9,1
151,10,0
151,11,0
151,12,0
151,13,0
151,14,1
151,15,0
151,16,0
151,17,0
151,18,1
151,19,0
151,20,0
151,21,0
152,1,0
152,2,1
152,3,0
152,4,0
152,5,1
152,6,0
152,7,0
152,8,0
152,9,0
152,10,1
152,11,1
152,12,1
152,13,0
152,14,0
152,15,0
152,16,0
152,17,0
152,18,1
152,19,0
152,20,0
152,21,0
153,1,0
153,2,1
153,3,0
153,4,0
153,5,1
153,6,0
153,7,0
153,8,0
153,9,0
153,10,1
153,11,0
153,12,0
153,13,1
153,14,1
153,15,0
153,16,0
153,17,0
153,18,1
153,19,0
153,20,0
153,21,0
154,1,0
154,2,1
154,3,0
154,4,0
154,5,1
154,6,0
154,7,0
154,8,0
154,9,1
154,10,0
154,11,0
154,12,0
154,13,0
154,14,1
154,15,0
154,16,0
154,17,1
154,18,0
154,19,0
154,20,0
154,21,1
155,1,0
155,2,0
155,3,1
155,4,0
155,5,0
155,6,0
155,7,1
155,8,0
155,9,0
155,10,1
155,11,1
155,12,1
155,13,0
155,14,0
155,15,0
155,16,0
155,17,0
155,18,1
155,19,0
155,20,0
155,21,0
156,1,0
156,2,0
156,3,1
156,4,0
156,5,0
156,6,0
156,7,1
156,8,0
156,9,0
156,10,1
156,11,0
156,12,0
156,13,1
156,14,1
156,15,0
156,16,0
156,17,0
156,18,1
156,19,0
156,20,0
156,21,0
157,1,0
157,2,0
157,3,1
157,4,0
157,5,0
157,6,0
157,7,1
157,8,0
157,9,1
157,10,0
157,11,0
157,12,0
157,13,0
157,14,1
157,15,0
157,16,0
157,17,1
157,18,0
157,19,0
157,20,0
157,21,1
158,1,0
158,2,0
158,3,1
158,4,0
158,5,0
158,6,0
158,7,0
158,8,1
158,9,0
158,10,0
158,11,0
158,12,0
158,13,0
158,14,0
158,15,0
158,16,0
158,17,0
158,18,0
158,19,1
158,20,1
158,21,1
159,1,0
159,2,0
159,3,0
159,4,1
159,5,0
159,6,1
159,7,1
159,8,0
159,9,1
159,10,0
159,11,0
159,12,0
159,13,0
159,14,1
159,15,0
159,16,0
159,17,0
159,18,1
159,19,0
159,20,0
159,21,0
160,1,0
160,2,0
160,3,1
160,4,0
160,5,0
160,6,0
160,7,0
160,8,1
160,9,0
160,10,0
160,11,0
160,12,0
160,13,0
160,14,0
160,15,0
160,16,1
160,17,0
160,18,1
160,19,1
160,20,0
160,21,0
161,1,0
161,2,0
161,3,0
161,4,1
161,5,0
161,6,1
161,7,0
161,8,1
161,9,0
161,10,0
161,11,0
161,12,0
161,13,0
161,14,0
161,15,0
161,16,0
161,17,0
161,18,0
161,19,1
161,20,1
161,21,1
162,1,0
162,2,0
162,3,1
162,4,0
162,5,0
162,6,0
162,7,0
162,8,1
162,9,0
162,10,0
162,11,0
162,12,0
162,13,0
162,14,0
162,15,0
162,16,1
162,17,1
162,18,0
162,19,1
162,20,0
162,21,1
163,1,0
163,2,0
163,3,0
163,4,1
163,5,0
163,6,1
163,7,0
163,8,1
163,9,0
163,10,0
163,11,0
163,12,0
163,13,0
163,14,0
163,15,0
163,16,1
163,17,0
163,18,1
163,19,1
163,20,0
163,21,0
164,1,0
164,2,0
164,3,1
164,4,0
164,5,0
164,6,0
164,7,0
164,8,1
164,9,0
164,10,0
164,11,0
164,12,0
164,13,0
164,14,0
164,15,0
164,16,0
164,17,1
164,18,1
164,19,1
164,20,1
164,21,0
165,1,0
165,2,1
165,3,0
165,4,0
165,5,1
165,6,0
165,7,0
165,8,0
165,9,0
165,10,1
165,11,0
165,12,0
165,13,0
165,14,0
165,15,0
165,16,0
165,17,0
165,18,0
165,19,0
165,20,0
165,21,0
166,1,0
166,2,1
166,3,0
166,4,0
166,5,1
166,6,0
166,7,0
166,8,0
166,9,1
166,10,0
166,11,0
166,12,0
166,13,1
166,14,0
166,15,0
166,16,0
166,17,0
166,18,0
166,19,0
166,20,0
166,21,0
167,1,0
167,2,0
167,3,1
167,4,0
167,5,0
167,6,0
167,7,1
167,8,0
167,9,0
167,10,1
167,11,0
167,12,0
167,13,0
167,14,0
167,15,0
167,16,0
167,17,0
167,18,0
167,19,0
167,20,0
167,21,0
168,1,0
168,2,0
168,3,1
168,4,0
168,5,0
168,6,0
168,7,1
168,8,0
168,9,1
168,10,0
168,11,0
168,12,0
168,13,1
168,14,0
168,15,0
168,16,0
168,17,0
168,18,0
168,19,0
168,20,0
168,21,0
169,1,0
169,2,0
169,3,0
169,4,1
169,5,0
169,6,1
169,7,1
169,8,0
169,9,0
169,10,1
169,11,0
169,12,0
169,13,0
169,14,0
169,15,0
169,16,0
169,17,0
169,18,0
169,19,0
169,20,0
169,21,0
170,1,0
170,2,0
170,3,0
170,4,1
170,5,0
170,6,1
170,7,1
170,8,0
170,9,1
170,10,0
170,11,0
170,12,0
170,13,1
170,14,0
170,15,0
170,16,0
170,17,0
170,18,0
170,19,0
170,20,0
170,21,0
171,1,0
171,2,1
171,3,0
171,4,0
171,5,1
171,6,0
171,7,0
171,8,0
171,9,1
171,10,0
171,11,1
171,12,1
171,13,0
171,14,1
171,15,0
171,16,0
171,17,0
171,18,0
171,19,0
171,20,0
171,21,0
172,1,0
172,2,0
172,3,1
172,4,0
172,5,0
172,6,0
172,7,1
172,8,0
172,9,1
172,10,0
172,11,1
172,12,1
172,13,0
172,14,1
172,15,0
172,16,0
172,17,0
172,18,0
172,19,0
172,20,0
172,21,0
173,1,0
173,2,0
173,3,1
173,4,0
173,5,0
173,6,0
173,7,0
173,8,1
173,9,0
173,10,0
173,11,1
173,12,1
173,13,0
173,14,0
173,15,0
173,16,1
173,17,0
173,18,0
173,19,1
173,20,0
173,21,0
174,1,0
174,2,0
174,3,1
174,4,0
174,5,0
174,6,0
174,7,0
174,8,1
174,9,0
174,10,0
174,11,0
174,12,0
174,13,1
174,14,1
174,15,0
174,16,1
174,17,0
174,18,0
174,19,1
174,20,0
174,21,0
175,1,0
175,2,1
175,3,0
175,4,1
175,5,0
175,6,1
175,7,0
175,8,0
175,9,0
175,10,0
175,11,0
175,12,0
175,13,0
175,14,0
175,15,0
175,16,0
175,17,0
175,18,0
175,19,0
175,20,0
175,21,0
176,1,0
176,2,0
176,3,0
176,4,0
176,5,1
176,6,0
176,7,0
176,8,1
176,9,1
176,10,0
176,11,0
176,12,0
176,13,0
176,14,1
176,15,0
176,16,1
176,17,0
176,18,0
176,19,1
176,20,0
176,21,0
177,1,0
177,2,1
177,3,1
177,4,0
177,5,0
177,6,1
177,7,0
177,8,0
177,9,0
177,10,0
177,11,0
177,12,0
177,13,0
177,14,0
177,15,0
177,16,0
177,17,0
177,18,0
177,19,0
177,20,0
177,21,0
178,1,0
178,2,0
178,3,0
178,4,0
178,5,1
178,6,1
178,7,1
178,8,0
178,9,0
178,10,0
178,11,0
178,12,0
178,13,0
178,14,0
178,15,0
178,16,0
178,17,0
178,18,0
178,19,0
178,20,0
178,21,0
179,1,0
179,2,0
179,3,1
179,4,1
179,5,1
179,6,0
179,7,1
179,8,0
179,9,0
179,10,0
179,11,0
179,12,0
179,13,0
179,14,0
179,15,0
179,16,0
179,17,0
179,18,0
179,19,0
179,20,0
179,21,0
180,1,0
180,2,1
180,3,1
180,4,0
180,5,0
180,6,0
180,7,1
180,8,0
180,9,0
180,10,0
180,11,0
180,12,0
180,13,0
180,14,0
180,15,0
180,16,0
180,17,0
180,18,0
180,19,0
180,20,0
180,21,0
181,1,0
181,2,1
181,3,0
181,4,1
181,5,0
181,6,1
181,7,1
181,8,0
181,9,0
181,10,0
181,11,0
181,12,0
181,13,0
181,14,0
181,15,0
181,16,0
181,17,0
181,18,0
181,19,0
181,20,0
181,21,0
182,1,0
182,2,0
182,3,0
182,4,0
182,5,1
182,6,0
182,7,0
182,8,0
182,9,0
182,10,1
182,11,0
182,12,1
182,13,0
182,14,0
182,15,0
182,16,0
182,17,0
182,18,0
182,19,0
182,20,0
182,21,0
183,1,0
183,2,0
183,3,0
183,4,0
183,5,1
183,6,0
183,7,0
183,8,0
183,9,1
183,10,0
183,11,0
183,12,1
183,13,1
183,14,0
183,15,0
183,16,0
183,17,0
183,18,0
183,19,0
183,20,0
183,21,0
184,1,0
184,2,1
184,3,1
184,4,0
184,5,0
184,6,0
184,7,1
184,8,0
184,9,0
184,10,1
184,11,0
184,12,1
184,13,0
184,14,0
184,15,0
184,16,0
184,17,0
184,18,0
184,19,0
184,20,0
184,21,0
185,1,0
185,2,1
185,3,1
185,4,0
185,5,0
185,6,0
185,7,1
185,8,0
185,9,1
185,10,0
185,11,0
185,12,1
185,13,1
185,14,0
185,15,0
185,16,0
185,17,0
185,18,0
185,19,0
185,20,0
185,21,0
186,1,0
186,2,0
186,3,0
186,4,0
186,5,1
186,6,0
186,7,0
186,8,0
186,9,1
186,10,0
186,11,1
186,12,0
186,13,0
186,14,1
186,15,0
186,16,0
186,17,0
186,18,0
186,19,0
186,20,0
186,21,0
187,1,0
187,2,1
187,3,0
187,4,1
187,5,0
187,6,1
187,7,1
187,8,0
187,9,0
187,10,1
187,11,0
187,12,1
187,13,0
187,14,0
187,15,0
187,16,0
187,17,0
187,18,0
187,19,0
187,20,0
187,21,0
188,1,0
188,2,0
188,3,0
188,4,0
188,5,1
188,6,0
188,7,0
188,8,0
188,9,0
188,10,1
188,11,1
188,12,0
188,13,1
188,14,1
188,15,0
188,16,0
188,17,0
188,18,0
188,19,0
188,20,0
188,21,0
189,1,0
189,2,1
189,3,1
189,4,0
189,5,0
189,6,0
189,7,1
189,8,0
189,9,1
189,10,0
189,11,1
189,12,0
189,13,0
189,14,1
189,15,0
189,16,0
189,17,0
189,18,0
189,19,0
189,20,0
189,21,0
190,1,0
190,2,1
190,3,1
190,4,0
190,5,0
190,6,0
190,7,0
190,8,1
190,9,0
190,10,0
190,11,1
190,12,0
190,13,0
190,14,0
190,15,0
190,16,1
190,17,0
190,18,0
190,19,1
190,20,0
190,21,0
191,1,0
191,2,0
191,3,0
191,4,0
191,5,1
191,6,0
191,7,1
191,8,1
191,9,0
191,10,0
191,11,1
191,12,0
191,13,0
191,14,0
191,15,0
191,16,1
191,17,0
191,18,0
191,19,1
191,20,0
191,21,0
192,1,0
192,2,0
192,3,0
192,4,0
192,5,1
192,6,0
192,7,0
192,8,0
192,9,0
192,10,1
192,11,0
192,12,0
192,13,1
192,14,0
192,15,0
192,16,0
192,17,0
192,18,0
192,19,0
192,20,0
192,21,0
193,1,0
193,2,1
193,3,1
193,4,0
193,5,0
193,6,0
193,7,1
193,8,0
193,9,1
193,10,0
193,11,0
193,12,0
193,13,0
193,14,0
193,15,0
193,16,0
193,17,0
193,18,0
193,19,0
193,20,0
193,21,0
194,1,0
194,2,1
194,3,1
194,4,0
194,5,0
194,6,0
194,7,1
194,8,0
194,9,0
194,10,1
194,11,0
194,12,0
194,13,1
194,14,0
194,15,0
194,16,0
194,17,0
194,18,0
194,19,0
194,20,0
194,21,0
195,1,0
195,2,1
195,3,0
195,4,1
195,5,0
195,6,1
195,7,1
195,8,0
195,9,1
195,10,0
195,11,0
195,12,0
195,13,0
195,14,0
195,15,0
195,16,0
195,17,0
195,18,0
195,19,0
195,20,0
195,21,0
196,1,0
196,2,1
196,3,0
196,4,1
196,5,0
196,6,1
196,7,1
196,8,0
196,9,0
196,10,1
196,11,0
196,12,0
196,13,1
196,14,0
196,15,0
196,16,0
196,17,0
196,18,0
196,19,0
196,20,0
196,21,0
197,1,0
197,2,0
197,3,0
197,4,0
197,5,1
197,6,0
197,7,0
197,8,0
197,9,0
197,10,1
197,11,1
197,12,1
197,13,0
197,14,1
197,15,0
197,16,0
197,17,0
197,18,0
197,19,0
197,20,0
197,21,0
198,1,0
198,2,1
198,3,1
198,4,0
198,5,0
198,6,0
198,7,0
198,8,1
198,9,0
198,10,0
198,11,0
198,12,0
198,13,0
198,14,1
198,15,0
198,16,1
198,17,0
198,18,0
198,19,1
198,20,0
198,21,0
199,1,0
199,2,0
199,3,0
199,4,0
199,5,1
199,6,0
199,7,1
199,8,1
199,9,0
199,10,0
199,11,0
199,12,0
199,13,0
199,14,1
199,15,0
199,16,1
199,17,0
199,18,0
199,19,1
199,20,0
199,21,0
200,1,0
200,2,0
200,3,0
200,4,0
200,5,1
200,6,0
200,7,0
200,8,0
200,9,0
200,10,1
200,11,0
200,12,0
200,13,0
200,14,0
200,15,1
200,16,0
200,17,0
200,18,0
200,19,0
200,20,0
200,21,0
201,1,0
201,2,0
201,3,0
201,4,0
201,5,1
201,6,0
201,7,0
201,8,0
201,9,1
201,10,0
201,11,0
201,12,0
201,13,1
201,14,0
201,15,1
201,16,0
201,17,0
201,18,0
201,19,0
201,20,0
201,21,0
202,1,0
202,2,1
202,3,1
202,4,0
202,5,0
202,6,0
202,7,1
202,8,0
202,9,0
202,10,1
202,11,0
202,12,0
202,13,0
202,14,0
202,15,1
202,16,0
202,17,0
202,18,0
202,19,0
202,20,0
202,21,0
203,1,0
203,2,1
203,3,1
203,4,0
203,5,0
203,6,0
203,7,1
203,8,0
203,9,1
203,10,0
203,11,0
203,12,0
203,13,1
203,14,0
203,15,1
203,16,0
203,17,0
203,18,0
203,19,0
203,20,0
203,21,0
204,1,0
204,2,1
204,3,0
204,4,1
204,5,0
204,6,1
204,7,1
204,8,0
204,9,0
204,10,1
204,11,0
204,12,0
204,13,0
204,14,0
204,15,1
204,16,0
204,17,0
204,18,0
204,19,0
204,20,0
204,21,0
205,1,0
205,2,0
205,3,0
205,4,0
205,5,1
205,6,0
205,7,0
205,8,0
205,9,1
205,10,0
205,11,1
205,12,1
205,13,0
205,14,1
205,15,1
205,16,0
205,17,0
205,18,0
205,19,0
205,20,0
205,21,0
206,1,0
206,2,0
206,3,0
206,4,0
206,5,1
206,6,0
206,7,0
206,8,0
206,9,1
206,10,0
206,11,0
206,12,0
206,13,0
206,14,1
206,15,0
206,16,0
206,17,0
206,18,0
206,19,0
206,20,0
206,21,0
207,1,0
207,2,0
207,3,0
207,4,0
207,5,1
207,6,0
207,7,0
207,8,0
207,9,0
207,10,1
207,11,1
207,12,1
207,13,0
207,14,0
207,15,0
207,16,0
207,17,0
207,18,0
207,19,0
207,20,0
207,21,0
208,1,0
208,2,0
208,3,0
208,4,0
208,5,1
208,6,0
208,7,0
208,8,0
208,9,1
208,10,0
208,11,1
208,12,1
208,13,1
208,14,0
208,15,0
208,16,0
208,17,0
208,18,0
208,19,0
208,20,0
208,21,0
209,1,0
209,2,0
209,3,0
209,4,0
209,5,1
209,6,0
209,7,0
209,8,0
209,9,0
209,10,1
209,11,0
209,12,0
209,13,1
209,14,1
209,15,0
209,16,0
209,17,0
209,18,0
209,19,0
209,20,0
209,21,0
210,1,0
210,2,1
210,3,1
210,4,0
210,5,0
210,6,0
210,7,1
210,8,0
210,9,1
210,10,0
210,11,0
210,12,0
210,13,0
210,14,1
210,15,0
210,16,0
210,17,0
210,18,0
210,19,0
210,20,0
210,21,0
211,1,0
211,2,1
211,3,1
211,4,0
211,5,0
211,6,0
211,7,1
211,8,0
211,9,0
211,10,1
211,11,1
211,12,1
211,13,0
211,14,0
211,15,0
211,16,0
211,17,0
211,18,0
211,19,0
211,20,0
211,21,0
212,1,0
212,2,1
212,3,1
212,4,0
212,5,0
212,6,0
212,7,1
212,8,0
212,9,0
212,10,1
212,11,0
212,12,0
212,13,1
212,14,1
212,15,0
212,16,0
212,17,0
212,18,0
212,19,0
212,20,0
212,21,0
213,1,0
213,2,1
213,3,0
213,4,1
213,5,0
213,6,1
213,7,1
213,8,0
213,9,1
213,10,0
213,11,0
213,12,0
213,13,0
213,14,1
213,15,0
213,16,0
213,17,0
213,18,0
213,19,0
213,20,0
213,21,0
214,1,0
214,2,1
214,3,1
214,4,0
214,5,0
214,6,0
214,7,0
214,8,1
214,9,0
214,10,0
214,11,0
214,12,0
214,13,0
214,14,0
214,15,0
214,16,1
214,17,0
214,18,0
214,19,1
214,20,0
214,21,0
215,1,0
215,2,0
215,3,0
215,4,0
215,5,1
215,6,0
215,7,1
215,8,1
215,9,0
215,10,0
215,11,0
215,12,0
215,13,0
215,14,0
215,15,0
215,16,1
215,17,0
215,18,0
215,19,1
215,20,0
215,21,0
216,1,0
216,2,1
216,3,0
216,4,1
216,5,0
216,6,1
216,7,0
216,8,1
216,9,0
216,10,0
216,11,0
216,12,0
216,13,0
216,14,0
216,15,0
216,16,1
216,17,0
216,18,0
216,19,1
216,20,0
216,21,0
217,1,0
217,2,1
217,3,1
217,4,0
217,5,0
217,6,0
217,7,0
217,8,1
217,9,0
217,10,0
217,11,0
217,12,0
217,13,0
217,14,0
217,15,0
217,16,0
217,17,1
217,18,0
217,19,1
217,20,1
217,21,0
218,1,0
218,2,0
218,3,0
218,4,0
218,5,1
218,6,0
218,7,1
218,8,1
218,9,0
218,10,0
218,11,0
218,12,0
218,13,0
218,14,0
218,15,0
218,16,0
218,17,1
218,18,0
218,19,1
218,20,1
218,21,0
219,1,0
219,2,0
219,3,0
219,4,0
219,5,1
219,6,0
219,7,0
219,8,0
219,9,1
219,10,0
219,11,0
219,12,0
219,13,0
219,14,1
219,15,0
219,16,1
219,17,0
219,18,0
219,19,0
219,20,0
219,21,0
220,1,0
220,2,0
220,3,0
220,4,0
220,5,1
220,6,0
220,7,0
220,8,0
220,9,0
220,10,1
220,11,1
220,12,1
220,13,0
220,14,0
220,15,0
220,16,1
220,17,0
220,18,0
220,19,0
220,20,0
220,21,0
221,1,0
221,2,0
221,3,0
221,4,0
221,5,1
221,6,0
221,7,0
221,8,0
221,9,1
221,10,0
221,11,1
221,12,1
221,13,1
221,14,0
221,15,0
221,16,1
221,17,0
221,18,0
221,19,0
221,20,0
221,21,0
222,1,0
222,2,0
222,3,0
222,4,0
222,5,1
222,6,0
222,7,0
222,8,0
222,9,0
222,10,1
222,11,0
222,12,0
222,13,1
222,14,1
222,15,0
222,16,1
222,17,0
222,18,0
